cwsac_id,belligerent,unit_code,companies,batteries,detachment,section,added,src,comment
LA011,US,UUS0004RAH0C,,,,,FALSE,DYER,Changed from 1st MS Colored HA to 4th US Colored HA in March 1864
LA011,US,UUS0049RI00C,,,,,FALSE,DYER,Listed as 11th LA Colored Infantry
LA011,US,UUS0051RI00C,,,,,FALSE,DYER,Listed as 1st MS Colored Infantry
LA012,US,UCT0023RI,,,,,FALSE,DYER,
LA012,US,UIN0001RAH,1,,,,FALSE,DYER,"Co ""F"""
LA012,US,ULA0001RC,,,,,FALSE,DYER,
LA012,US,UMA0026RI,,,,,FALSE,DYER,
LA012,US,UMA0042RI,,,1,,FALSE,DYER,Detachment
LA012,US,UMA0047RIM,,,,,FALSE,DYER,
LA012,US,UME0026RI,,,1,,FALSE,DYER,Detachment
LA012,US,UNY0025YAL,,,,1,FALSE,DYER,Section
LA012,US,UNY0176RI,,,,,FALSE,DYER,
LA013,US,UME0028RI,,,,,FALSE,DYER,
LA014,US,UUV0000YAB,,,,,FALSE,DYER,
LA015,US,ULA0001RC,1,,,,FALSE,DYER,1 co
LA015,US,ULA0001RI01,,,,,FALSE,DYER,
LA015,US,ULA0002RI01,,,,,FALSE,DYER,
LA015,US,UMA0006YAL,,,,,FALSE,DYER,
LA015,US,UMA0030RI,,,,,FALSE,DYER,
LA015,US,UMA0048RIM,,,,,FALSE,DYER,
LA015,US,UMA0049RIM,,,,,FALSE,DYER,
LA015,US,UME0001BAL,,,,,FALSE,DYER,
LA015,US,UNY0090RI,,,,,FALSE,DYER,
LA015,US,UNY0091RI,,,,,FALSE,DYER,
LA015,US,UNY0116RI,,,,,FALSE,DYER,
LA015,US,UNY0131RI,,,,,FALSE,DYER,
LA015,US,UNY0161RI,,,,,FALSE,DYER,
LA015,US,UNY0174RI,,,,,FALSE,DYER,
LA016,US,UIA0019RI,,,,,FALSE,DYER,
LA016,US,UIL0004RC,,,,,FALSE,DYER,
LA016,US,UIL0037RI,,,,,FALSE,DYER,
LA016,US,UIN0026RI,,,,,FALSE,DYER,
LA016,US,UMO0006RC,,,1,,FALSE,DYER,Detachment
LA016,US,UNY0001RAL,,1,,,FALSE,DYER,"Battery ""E"""
LA017,US,UIA0003RI,,,,,FALSE,DYER,
LA017,US,UIA0014RI,,,,,FALSE,DYER,
LA017,US,UIA0027RI,,,,,FALSE,DYER,
LA017,US,UIA0032RI,,,,,FALSE,DYER,
LA017,US,UIA0035RI,,,,,FALSE,DYER,
LA017,US,UIL0041RI,,,,,FALSE,DYER,
LA017,US,UIL0047RI,,,,,FALSE,DYER,
LA017,US,UIL0049RI,,,,,FALSE,DYER,
LA017,US,UIL0058RI,,,,,FALSE,DYER,
LA017,US,UIL0081RI,,,,,FALSE,DYER,
LA017,US,UIL0095RI,,,,,FALSE,DYER,
LA017,US,UIL0117RI,,,,,FALSE,DYER,
LA017,US,UIL0119RI,,,,,FALSE,DYER,
LA017,US,UIN0003YAL,,,,,FALSE,DYER,
LA017,US,UIN0009YAL,,,,,FALSE,DYER,
LA017,US,UIN0089RI,,,,,FALSE,DYER,
LA017,US,UMN0005RI,,,,,FALSE,DYER,
LA017,US,UMO0021RI,,,,,FALSE,DYER,
LA017,US,UMO0024RI,,,,,FALSE,DYER,
LA017,US,UMO0033RI,,,,,FALSE,DYER,
LA017,US,UNY0001RAL,,1,,,FALSE,DYER,"Battery ""M"""
LA017,US,UNY0178RI,,,,,FALSE,DYER,
LA017,US,UUV0000YAB,,,,,FALSE,DYER,
LA017,US,UWI0008RI,,,,,FALSE,DYER,
LA017,US,UWI0014RI,,,,,FALSE,DYER,
LA017,US,UWI0032RI,,,,,FALSE,DYER,
LA018,Confederate,CARETTEYAL,,,,,FALSE,CRUTE,
LA018,Confederate,CTX0008RI,,,,,FALSE,CRUTE,
LA018,Confederate,CTX0023RC,,,,,FALSE,CRUTE,
LA018,Confederate,CTX0028RC,,,,,FALSE,CRUTE,
LA018,Confederate,CTX0034RC,,,,,FALSE,CRUTE,
LA018,Confederate,CTX0035RC,,,,,FALSE,CRUTE,
LA018,Confederate,CTX0036RC,,,,,FALSE,CRUTE,
LA018,Confederate,CTX0037RC,,,,,FALSE,CRUTE,
LA018,Confederate,CTXCRUMRC,,,,,FALSE,CRUTE,
LA018,US,UIA0024RI,,,,,FALSE,DYER,
LA018,US,UIA0028RI,,,,,FALSE,DYER,
LA018,US,UIL0002RC,,,,,FALSE,DYER,
LA018,US,UIL0077RI,,,,,FALSE,DYER,
LA018,US,UIL0087RI,,,,,FALSE,DYER,
LA018,US,UIL0130RI,,,,,FALSE,DYER,
LA018,US,UILCHICYAL2,,,,,FALSE,DYER,
LA018,US,UIN0001RAH,,,,,FALSE,DYER,
LA018,US,UIN0016RI01,,,,,FALSE,DYER,
LA018,US,UIN0046RI,,,,,FALSE,DYER,
LA018,US,UIN0067RI,,,,,FALSE,DYER,
LA018,US,UKY0019RI,,,,,FALSE,DYER,
LA018,US,UMA0002YAL,,,,,FALSE,DYER,
LA018,US,UMA0003RC,,,,,FALSE,DYER,
LA018,US,UMA0031RI,,,,,FALSE,DYER,
LA018,US,UME0013RI,,,,,FALSE,DYER,
LA018,US,UME0015RI,,,,,FALSE,DYER,
LA018,US,UME0029RI,,,,,FALSE,DYER,
LA018,US,UME0030RI,,,,,FALSE,DYER,
LA018,US,UMO0006RC,,,,,FALSE,DYER,
LA018,US,UNH0008RI,,,,,FALSE,DYER,
LA018,US,UNY0002RCU,,,,,FALSE,DYER,Veteran
LA018,US,UNY0014RC,,,,,FALSE,DYER,
LA018,US,UNY0018RC,,,,,FALSE,DYER,
LA018,US,UNY0025YAL,,,,,FALSE,DYER,
LA018,US,UNY0114RI,,,,,FALSE,DYER,
LA018,US,UNY0116RI,,,,,FALSE,DYER,
LA018,US,UNY0153RI,,,,,FALSE,DYER,
LA018,US,UNY0160RI,,,,,FALSE,DYER,
LA018,US,UNY0161RI,,,,,FALSE,DYER,
LA018,US,UNY0162RI,,,,,FALSE,DYER,
LA018,US,UNY0165RI,,,,,FALSE,DYER,
LA018,US,UNY0173RI,,,,,FALSE,DYER,
LA018,US,UOH0048RI,,,,,FALSE,DYER,
LA018,US,UOH0056RI,,,,,FALSE,DYER,
LA018,US,UOH0083RI,,,,,FALSE,DYER,
LA018,US,UOH0096RI,,,,,FALSE,DYER,
LA018,US,UPA0047RI,,,,,FALSE,DYER,
LA018,US,URI0003RC,,,,,FALSE,DYER,
LA018,US,UUR0005RA,,1,,,FALSE,DYER,"Battery ""G"""
LA018,US,UVT0001YAL,,,,,FALSE,DYER,
LA018,US,UWI0023RI,,,,,FALSE,DYER,
LA018,US,UWI0029RI,,,,,FALSE,DYER,
LA019,Confederate,CARETTEYAL,,,,,FALSE,CRUTE,
LA019,Confederate,CMO0009BS,,,,,FALSE,CRUTE,
LA019,Confederate,CMO0009RI,,,,,FALSE,CRUTE,
LA019,Confederate,CMO0010RI,,,,,FALSE,CRUTE,
LA019,Confederate,CMO0011RI,,,,,FALSE,CRUTE,
LA019,Confederate,CMO0012RI,,,,,FALSE,CRUTE,
LA019,Confederate,CMO0016RI,,,,,FALSE,CRUTE,
LA019,Confederate,CTX0008RI,,,,,FALSE,CRUTE,
LA019,Confederate,CTX0023RC,,,,,FALSE,CRUTE,
LA019,Confederate,CTX0028RC,,,,,FALSE,CRUTE,
LA019,Confederate,CTX0034RC,,,,,FALSE,CRUTE,
LA019,Confederate,CTX0035RC,,,,,FALSE,CRUTE,
LA019,Confederate,CTX0036RC,,,,,FALSE,CRUTE,
LA019,Confederate,CTX0037RC,,,,,FALSE,CRUTE,
LA019,Confederate,CTXCRUMRC,,,,,FALSE,CRUTE,
LA019,US,UIA0008RI,,,1,,FALSE,DYER,Detachment
LA019,US,UIA0012RI,,,,,FALSE,DYER,
LA019,US,UIA0014RI,,,,,FALSE,DYER,
LA019,US,UIA0027RI,,,,,FALSE,DYER,
LA019,US,UIA0032RI,,,,,FALSE,DYER,
LA019,US,UIA0035RI,,,,,FALSE,DYER,
LA019,US,UIL0041RI,,,,,FALSE,DYER,
LA019,US,UIL0047RI,,,,,FALSE,DYER,
LA019,US,UIL0058RI,,,,,FALSE,DYER,
LA019,US,UIL0117RI,,,,,FALSE,DYER,
LA019,US,UIL0119RI,,,,,FALSE,DYER,
LA019,US,UIN0003YAL,,,,,FALSE,DYER,
LA019,US,UIN0009YAL,,,,,FALSE,DYER,
LA019,US,UIN0016RI01,,,,,FALSE,DYER,
LA019,US,UIN0052RI,,,,,FALSE,DYER,(Non Veterans)
LA019,US,UIN0089RI,,,,,FALSE,DYER,
LA019,US,UME0013RI,,,,,FALSE,DYER,
LA019,US,UME0015RI,,,,,FALSE,DYER,
LA019,US,UME0029RI,,,,,FALSE,DYER,
LA019,US,UME0030RI,,,,,FALSE,DYER,
LA019,US,UMN0005RI,,,,,FALSE,DYER,
LA019,US,UMO0006RC,,,,,FALSE,DYER,
LA019,US,UMO0011RI,,,1,,FALSE,DYER,Detachment
LA019,US,UMO0021RI,,,1,,FALSE,DYER,Detachment
LA019,US,UMO0024RI,,,,,FALSE,DYER,
LA019,US,UMO0033RI,,,,,FALSE,DYER,
LA019,US,UNY0002RCU,,,,,FALSE,DYER,Veteran
LA019,US,UNY0014RC,,,,,FALSE,DYER,
LA019,US,UNY0018RC,,,,,FALSE,DYER,
LA019,US,UNY0025YAL,,,,,FALSE,DYER,
LA019,US,UNY0114RI,,,,,FALSE,DYER,
LA019,US,UNY0116RI,,,,,FALSE,DYER,
LA019,US,UNY0153RI,,,,,FALSE,DYER,
LA019,US,UNY0160RI,,,,,FALSE,DYER,
LA019,US,UNY0161RI,,,,,FALSE,DYER,
LA019,US,UNY0162RI,,,,,FALSE,DYER,
LA019,US,UNY0165RI,,,,,FALSE,DYER,
LA019,US,UNY0173RI,,,,,FALSE,DYER,
LA019,US,UNY0178RI,,,,,FALSE,DYER,
LA019,US,UPA0047RI,,,,,FALSE,DYER,
LA019,US,URI0003RC,,,1,,FALSE,DYER,Detachment
LA019,US,UUR0001RA,,1,,,FALSE,DYER,"Battery ""L"""
LA019,US,UVT0001YAL,,,,,FALSE,DYER,
LA019,US,UWI0008RI,,,,,FALSE,DYER,
LA020,US,UIA0003RI,,,,,FALSE,DYER,
LA020,US,UIL0041RI,,,,,FALSE,DYER,
LA020,US,UIL0049RI,,,,,FALSE,DYER,
LA020,US,UIL0081RI,,,,,FALSE,DYER,
LA020,US,UIL0095RI,,,,,FALSE,DYER,
LA020,US,UIN0001RAH,,,,,FALSE,DYER,
LA020,US,UNY0001RAL,,1,,,FALSE,DYER,"Battery ""M"""
LA020,US,UWI0014RI,,,,,FALSE,DYER,
LA020,US,UWI0033RI,,,,,FALSE,DYER,
LA021,US,UCT0013RI,,,,,FALSE,DYER,
LA021,US,UDENIELYAL,,,,,FALSE,DYER,
LA021,US,UIA0024RI,,,,,FALSE,DYER,
LA021,US,UIA0028RI,,,,,FALSE,DYER,
LA021,US,UIL0002RC,,,,,FALSE,DYER,
LA021,US,UIL0077RI,,,,,FALSE,DYER,
LA021,US,UIL0087RI,,,,,FALSE,DYER,
LA021,US,UIL0130RI,,,,,FALSE,DYER,
LA021,US,UIN0001RAH,,,,,FALSE,DYER,
LA021,US,UIN0046RI,,,,,FALSE,DYER,
LA021,US,UIN0047RI,,,,,FALSE,DYER,
LA021,US,UIN0067RI,,,,,FALSE,DYER,
LA021,US,UKY0019RI,,,,,FALSE,DYER,
LA021,US,ULA0001RC,,,,,FALSE,DYER,
LA021,US,ULA0001RI01,,,,,FALSE,DYER,
LA021,US,UMA0003RC,,,,,FALSE,DYER,
LA021,US,UMA0031RI,,,,,FALSE,DYER,
LA021,US,UME0013RI,,,,,FALSE,DYER,
LA021,US,UME0015RI,,,,,FALSE,DYER,
LA021,US,UME0029RI,,,,,FALSE,DYER,
LA021,US,UME0030RI,,,,,FALSE,DYER,
LA021,US,UNH0008RI,,,,,FALSE,DYER,
LA021,US,UNY0002RCU,,,,,FALSE,DYER,Veteran
LA021,US,UNY0018RC,,,,,FALSE,DYER,
LA021,US,UNY0025YAL,,,,,FALSE,DYER,
LA021,US,UNY0114RI,,,,,FALSE,DYER,
LA021,US,UNY0116RI,,,,,FALSE,DYER,
LA021,US,UNY0128RI,,,,,FALSE,DYER,
LA021,US,UNY0153RI,,,,,FALSE,DYER,
LA021,US,UNY0159RI,,,,,FALSE,DYER,
LA021,US,UNY0160RI,,,,,FALSE,DYER,
LA021,US,UNY0161RI,,,,,FALSE,DYER,
LA021,US,UNY0162RI,,,,,FALSE,DYER,
LA021,US,UNY0165RI,,,,,FALSE,DYER,
LA021,US,UNY0173RI,,,,,FALSE,DYER,
LA021,US,UOH0056RI,,,,,FALSE,DYER,
LA021,US,UOH0083RI,,,,,FALSE,DYER,
LA021,US,UOH0096RI,,,,,FALSE,DYER,
LA021,US,UPA0047RI,,,,,FALSE,DYER,
LA021,US,URI0003RC,,,,,FALSE,DYER,
LA021,US,UUR0001RA,,1,,,FALSE,DYER,"Battery ""L"""
LA021,US,UUR0005RA,,1,,,FALSE,DYER,"Battery ""G"""
LA021,US,UVT0001YAL,,,,,FALSE,DYER,
LA021,US,UWI0023RI,,,,,FALSE,DYER,
LA021,US,UWI0029RI,,,,,FALSE,DYER,
LA022,US,UDENIELYAL,,,,,FALSE,DYER,
LA022,US,UIA0003RI,,,,,FALSE,DYER,
LA022,US,UIA0014RI,,,,,FALSE,DYER,
LA022,US,UIA0027RI,,,,,FALSE,DYER,
LA022,US,UIA0032RI,,,,,FALSE,DYER,
LA022,US,UIA0034RI,,,,,FALSE,DYER,
LA022,US,UIA0035RI,,,,,FALSE,DYER,
LA022,US,UIL0002RC,,,,,FALSE,DYER,
LA022,US,UIL0012RC,,,,,FALSE,DYER,
LA022,US,UIL0041RI,,,,,FALSE,DYER,
LA022,US,UIL0047RI,,,,,FALSE,DYER,
LA022,US,UIL0049RI,,,,,FALSE,DYER,
LA022,US,UIL0058RI,,,,,FALSE,DYER,
LA022,US,UIL0081RI,,,,,FALSE,DYER,
LA022,US,UIL0087RI,,,,,FALSE,DYER,
LA022,US,UIL0095RI,,,,,FALSE,DYER,
LA022,US,UIL0117RI,,,,,FALSE,DYER,
LA022,US,UIL0119RI,,,,,FALSE,DYER,
LA022,US,UIN0003YAL,,,,,FALSE,DYER,
LA022,US,UIN0009YAL,,,,,FALSE,DYER,
LA022,US,UIN0016RI01,,,,,FALSE,DYER,
LA022,US,UIN0049RI,,,,,FALSE,DYER,
LA022,US,UIN0069RI,,,,,FALSE,DYER,
LA022,US,UIN0089RI,,,,,FALSE,DYER,
LA022,US,UKY0022RI,,,,,FALSE,DYER,
LA022,US,UMA0003RC,,,,,FALSE,DYER,
LA022,US,UMA0007YAL,,,,,FALSE,DYER,
LA022,US,UMA0031RI,,,,,FALSE,DYER,
LA022,US,UMA0038RI,,,,,FALSE,DYER,
LA022,US,UME0013RI,,,,,FALSE,DYER,
LA022,US,UME0015RI,,,,,FALSE,DYER,
LA022,US,UME0029RI,,,,,FALSE,DYER,
LA022,US,UME0030RI,,,,,FALSE,DYER,
LA022,US,UMN0005RI,,,,,FALSE,DYER,
LA022,US,UMO0001RAL,,2,,,FALSE,DYER,"Batteries ""A"" and ""M"""
LA022,US,UMO0006RC,,,,,FALSE,DYER,
LA022,US,UMO0021RI,,,,,FALSE,DYER,
LA022,US,UMO0024RI,,,,,FALSE,DYER,
LA022,US,UMO0033RI,,,,,FALSE,DYER,
LA022,US,UNH0008RI,,,,,FALSE,DYER,
LA022,US,UNY0002RCU,,,,,FALSE,DYER,Veteran
LA022,US,UNY0014RC,,,,,FALSE,DYER,
LA022,US,UNY0018RC,,,,,FALSE,DYER,
LA022,US,UNY0025YAL,,,,,FALSE,DYER,
LA022,US,UNY0114RI,,,,,FALSE,DYER,
LA022,US,UNY0116RI,,,,,FALSE,DYER,
LA022,US,UNY0153RI,,,,,FALSE,DYER,
LA022,US,UNY0160RI,,,,,FALSE,DYER,
LA022,US,UNY0161RI,,,,,FALSE,DYER,
LA022,US,UNY0162RI,,,,,FALSE,DYER,
LA022,US,UNY0165RI,,,,,FALSE,DYER,
LA022,US,UNY0173RI,,,,,FALSE,DYER,
LA022,US,UNY0175RI,,,,,FALSE,DYER,
LA022,US,UOH0016RI01,,,,,FALSE,DYER,
LA022,US,UOH0114RI,,,,,FALSE,DYER,
LA022,US,UPA0047RI,,,,,FALSE,DYER,
LA022,US,URI0003RC,,,,,FALSE,DYER,
LA022,US,UUR0001RA,,,,,FALSE,DYER,
LA022,US,UUS0073RI00C,,,,,FALSE,DYER,
LA022,US,UUS0075RI00C,,,,,FALSE,DYER,
LA022,US,UUS0089RI00C,,,,,FALSE,DYER,
LA022,US,UUS0092RI00C,,,,,FALSE,DYER,
LA022,US,UVT0001YAL,,,,,FALSE,DYER,
LA022,US,UWI0008RI,,,,,FALSE,DYER,
LA022,US,UWI0014RI,,,,,FALSE,DYER,
LA022,US,UWI0033RI,,,,,FALSE,DYER,
LA023,US,UIA0014RI,,,,,FALSE,DYER,
LA023,US,UIA0027RI,,,,,FALSE,DYER,
LA023,US,UIA0032RI,,,,,FALSE,DYER,
LA023,US,UIA0035RI,,,,,FALSE,DYER,
LA023,US,UIL0002RC,,,,,FALSE,DYER,
LA023,US,UIL0047RI,,,,,FALSE,DYER,
LA023,US,UIL0049RI,,,,,FALSE,DYER,
LA023,US,UIL0058RI,,,,,FALSE,DYER,
LA023,US,UIL0117RI,,,,,FALSE,DYER,
LA023,US,UIL0119RI,,,,,FALSE,DYER,
LA023,US,UIN0003YAL,,,,,FALSE,DYER,
LA023,US,UIN0009YAL,,,,,FALSE,DYER,
LA023,US,UIN0089RI,,,,,FALSE,DYER,
LA023,US,UMA0003RC,,,,,FALSE,DYER,
LA023,US,UMA0031RI,,,,,FALSE,DYER,
LA023,US,UMN0005RI,,,,,FALSE,DYER,
LA023,US,UMO0021RI,,,,,FALSE,DYER,
LA023,US,UMO0024RI,,,,,FALSE,DYER,
LA023,US,UMO0033RI,,,,,FALSE,DYER,
LA023,US,UNH0008RI,,,,,FALSE,DYER,
LA023,US,UNY0178RI,,,,,FALSE,DYER,
LA023,US,UVT0001YAL,,,,,FALSE,DYER,
LA023,US,UWI0008RI,,,,,FALSE,DYER,
MD002,Confederate,CGA0010RI,,,,,FALSE,CRUTE,
MD002,Confederate,CGA0016RI,,,,,FALSE,CRUTE,
MD002,Confederate,CGACARLCA,,,,,FALSE,CRUTE,
MD002,Confederate,CGACOBB0I,,,,,FALSE,CRUTE,
MD002,Confederate,CGACOBBL,,,,,FALSE,CRUTE,
MD002,Confederate,CNC0001RI02,,,,,FALSE,CRUTE,
MD002,Confederate,CNC0004RI,,,,,FALSE,CRUTE,
MD002,Confederate,CNC0015RI,,,,,FALSE,CRUTE,
MD002,Confederate,CSC0001RI04,,,,,FALSE,CRUTE,
MD002,Confederate,CSC0002RC,,,,,FALSE,CRUTE,
MD002,Confederate,CSC0017RI,,,,,FALSE,CRUTE,
MD002,Confederate,CSC0018RI,,,,,FALSE,CRUTE,
MD002,Confederate,CSC0022RI,,,,,FALSE,CRUTE,
MD002,Confederate,CSC0023RI,,,,,FALSE,CRUTE,
MD002,Confederate,CSCHOLCL,,,,,FALSE,CRUTE,
MD002,Confederate,CSCPALMRS,,,,,FALSE,CRUTE,
MD002,Confederate,CVA0017RI,,,,,FALSE,CRUTE,
MD002,US,UCT0011RI,,,,,FALSE,DYER,
MD002,US,UIL0008RC,,,,,FALSE,DYER,
MD002,US,UIL0012RC,,,,,FALSE,DYER,
MD002,US,UIN0003RC,2,,,,FALSE,DYER,"Co ""A"" and ""B"""
MD002,US,UIN0007RI01,,,,,FALSE,DYER,
MD002,US,UIN0014RI,,,,,FALSE,DYER,
MD002,US,UIN0019RI,,,,,FALSE,DYER,
MD002,US,UKYSIMMYAL,,,,,FALSE,DYER,
MD002,US,UMA0001RC,,,,,FALSE,DYER,
MD002,US,UMA0008YAL,,,,,FALSE,DYER,
MD002,US,UMA0012RI,,,,,FALSE,DYER,
MD002,US,UMA0013RI,,,,,FALSE,DYER,
MD002,US,UMA0027RI,,,,,FALSE,DYER,
MD002,US,UMA0028RI,,,,,FALSE,DYER,
MD002,US,UMA0035RI,,,,,FALSE,DYER,
MD002,US,UMD0002RI01,,,,,FALSE,DYER,
MD002,US,UME0001RC,,,,,FALSE,DYER,
MD002,US,UMI0008RI,,,,,FALSE,DYER,
MD002,US,UMI0017RI,,,,,FALSE,DYER,
MD002,US,UNH0006RI,,,,,FALSE,DYER,
MD002,US,UNH0009RI,,,,,FALSE,DYER,
MD002,US,UNY0001RAL,,1,,,FALSE,DYER,"Battery ""L"""
MD002,US,UNY0009RI01,,,,,FALSE,DYER,
MD002,US,UNY0021RI,,,,,FALSE,DYER,
MD002,US,UNY0022RI,,,,,FALSE,DYER,
MD002,US,UNY0023RI,,,,,FALSE,DYER,
MD002,US,UNY0024RI,,,,,FALSE,DYER,
MD002,US,UNY0026RI,,,,,FALSE,DYER,
MD002,US,UNY0030RI,,,,,FALSE,DYER,
MD002,US,UNY0035RI,,,,,FALSE,DYER,
MD002,US,UNY0046RI,,,,,FALSE,DYER,
MD002,US,UNY0051RI,,,,,FALSE,DYER,
MD002,US,UNY0076RI,,,,,FALSE,DYER,
MD002,US,UNY0078RI,,,,,FALSE,DYER,
MD002,US,UNY0079RI,,,,,FALSE,DYER,
MD002,US,UNY0080RI,,,,,FALSE,DYER,
MD002,US,UNY0082RI,,,,,FALSE,DYER,
MD002,US,UNY0083RI,,,,,FALSE,DYER,
MD002,US,UNY0084RI,,,,,FALSE,DYER,
MD002,US,UNY0089RI,,,,,FALSE,DYER,
MD002,US,UNY0093RI,,,,,FALSE,DYER,
MD002,US,UNY0094RI,,,,,FALSE,DYER,
MD002,US,UNY0097RI,,,,,FALSE,DYER,
MD002,US,UNY0104RI,,,,,FALSE,DYER,
MD002,US,UNY0105RI,,,,,FALSE,DYER,
MD002,US,UOH0001YAL,,,,,FALSE,DYER,
MD002,US,UOH0003CC,,,,,FALSE,DYER,
MD002,US,UOH0011RI01,,,,,FALSE,DYER,
MD002,US,UOH0012RI01,,,,,FALSE,DYER,
MD002,US,UOH0023RI,,,,,FALSE,DYER,
MD002,US,UOH0028RI,,,,,FALSE,DYER,
MD002,US,UOH0030RI,,,,,FALSE,DYER,
MD002,US,UOH0036RI,,,,,FALSE,DYER,
MD002,US,UPA0001RAL,,1,,,FALSE,DYER,"Battery ""B"""
MD002,US,UPA0001RIR,,,,,FALSE,DYER,
MD002,US,UPA0002RIR,,,,,FALSE,DYER,
MD002,US,UPA0003RIR,,,,,FALSE,DYER,
MD002,US,UPA0004RIR,,,,,FALSE,DYER,
MD002,US,UPA0005RIR,,,,,FALSE,DYER,
MD002,US,UPA0006RIR,,,,,FALSE,DYER,
MD002,US,UPA0007RIR,,,,,FALSE,DYER,
MD002,US,UPA0008RIR,,,,,FALSE,DYER,
MD002,US,UPA0009RIR,,,,,FALSE,DYER,
MD002,US,UPA000DYAL,,,,,FALSE,DYER,
MD002,US,UPA0010RIR,,,,,FALSE,DYER,
MD002,US,UPA0011RI01,,,,,FALSE,DYER,
MD002,US,UPA0011RIR,,,,,FALSE,DYER,
MD002,US,UPA0012RIR,,,,,FALSE,DYER,
MD002,US,UPA0013RIR,,,,,FALSE,DYER,
MD002,US,UPA0045RI,,,,,FALSE,DYER,
MD002,US,UPA0048RI,,,,,FALSE,DYER,
MD002,US,UPA0050RI,,,,,FALSE,DYER,
MD002,US,UPA0051RI,,,,,FALSE,DYER,
MD002,US,UPA0056RI,,,,,FALSE,DYER,
MD002,US,UPA0088RI,,,,,FALSE,DYER,
MD002,US,UPA0090RI,,,,,FALSE,DYER,
MD002,US,UPA0100RI,,,,,FALSE,DYER,
MD002,US,UPA0107RI,,,,,FALSE,DYER,
MD002,US,URI0004RI,,,,,FALSE,DYER,
MD002,US,UUR0001RS,,,,,FALSE,DYER,
MD002,US,UUR0002RS,,,,,FALSE,DYER,
MD002,US,UWI0002RI,,,,,FALSE,DYER,
MD002,US,UWI0006RI,,,,,FALSE,DYER,
MD002,US,UWI0007RI,,,,,FALSE,DYER,
MD003,Confederate,CAL0006RI,,,,,FALSE,CRUTE,
MD003,Confederate,CAL0015RI,,,,,FALSE,CRUTE,
MD003,Confederate,CAL0044RI,,,,,FALSE,CRUTE,
MD003,Confederate,CAL0047RI,,,,,FALSE,CRUTE,
MD003,Confederate,CAL0048RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0010RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0011RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0013RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0018RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0024RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0026RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0031RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0038RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0050RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0053RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGA0060RI,,,,,FALSE,CRUTE,
MD003,Confederate,CGACARLCA,,,,,FALSE,CRUTE,
MD003,Confederate,CGAFRASYAL,,,,,FALSE,CRUTE,
MD003,Confederate,CLA0001RI01,,,,,FALSE,CRUTE,
MD003,Confederate,CLA0002RI,,,,,FALSE,CRUTE,
MD003,Confederate,CLA0005RI,,,,,FALSE,CRUTE,
MD003,Confederate,CLA0009RI,,,,,FALSE,CRUTE,
MD003,Confederate,CLA0010RI,,,,,FALSE,CRUTE,
MD003,Confederate,CLA0014RI,,,,,FALSE,CRUTE,
MD003,Confederate,CLA0015RI,,,,,FALSE,CRUTE,
MD003,Confederate,CMS0002BI01,,,,,FALSE,CRUTE,
MD003,Confederate,CMS0013RI,,,,,FALSE,CRUTE,
MD003,Confederate,CMS0016RI,,,,,FALSE,CRUTE,
MD003,Confederate,CMS0017RI,,,,,FALSE,CRUTE,
MD003,Confederate,CMS0018RI,,,,,FALSE,CRUTE,
MD003,Confederate,CMS0021RI,,,,,FALSE,CRUTE,
MD003,Confederate,CNC0001RC,,,,,FALSE,CRUTE,
MD003,Confederate,CNC0001RI02,,,,,FALSE,CRUTE,
MD003,Confederate,CNC0002RI,,,,,FALSE,CRUTE,
MD003,Confederate,CNC0003RI,,,,,FALSE,CRUTE,
MD003,Confederate,CNC0007RI,,,,,FALSE,CRUTE,
MD003,Confederate,CNC0015RI,,,,,FALSE,CRUTE,
MD003,Confederate,CNC0021RI,,,,,FALSE,CRUTE,
MD003,Confederate,CNC0027RI,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0001RI03,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0001RI04,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0002R001,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0002RC,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0002RI,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0007RI,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0008RI,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0012RI,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0015RI,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0017RI,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0018RI,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0022RI,,,,,FALSE,CRUTE,
MD003,Confederate,CSC0023RI,,,,,FALSE,CRUTE,
MD003,Confederate,CSCHAMPL,,,,,FALSE,CRUTE,
MD003,Confederate,CSCHOLCL,,,,,FALSE,CRUTE,
