PersonID,Keyword
65299168-a5f5-4a3b-8daa-7a9c0468c210,Soldier
65299168-a5f5-4a3b-8daa-7a9c0468c210,Military
65299168-a5f5-4a3b-8daa-7a9c0468c210,Male
65299168-a5f5-4a3b-8daa-7a9c0468c210,Colonel
9e3cfd8f-bf96-4058-9bff-7b65d39380d5,Shawnee Methodist Mission
9e3cfd8f-bf96-4058-9bff-7b65d39380d5,Andrew Reeder
9e3cfd8f-bf96-4058-9bff-7b65d39380d5,KS
9e3cfd8f-bf96-4058-9bff-7b65d39380d5,Lawyer
9e3cfd8f-bf96-4058-9bff-7b65d39380d5,KS - Slave State
9e3cfd8f-bf96-4058-9bff-7b65d39380d5,Civilian
9e3cfd8f-bf96-4058-9bff-7b65d39380d5,Male
fc3d9f53-c536-4b82-bbb5-7c1d0b075d54,European American
fc3d9f53-c536-4b82-bbb5-7c1d0b075d54,Union
fc3d9f53-c536-4b82-bbb5-7c1d0b075d54,Commanders
fc3d9f53-c536-4b82-bbb5-7c1d0b075d54,Soldiers
fc3d9f53-c536-4b82-bbb5-7c1d0b075d54,Commanders - Army
fc3d9f53-c536-4b82-bbb5-7c1d0b075d54,Military
fc3d9f53-c536-4b82-bbb5-7c1d0b075d54,Major General
fc3d9f53-c536-4b82-bbb5-7c1d0b075d54,US - Commander - TN007
fc3d9f53-c536-4b82-bbb5-7c1d0b075d54,Male
4123164b-a2fd-48a5-9ae8-7c4912b29e2a,European American
4123164b-a2fd-48a5-9ae8-7c4912b29e2a,US - Commander - TX005
4123164b-a2fd-48a5-9ae8-7c4912b29e2a,Union
4123164b-a2fd-48a5-9ae8-7c4912b29e2a,Commanders
4123164b-a2fd-48a5-9ae8-7c4912b29e2a,Commanders - Army
4123164b-a2fd-48a5-9ae8-7c4912b29e2a,Soldier
4123164b-a2fd-48a5-9ae8-7c4912b29e2a,Military
4123164b-a2fd-48a5-9ae8-7c4912b29e2a,Male
4123164b-a2fd-48a5-9ae8-7c4912b29e2a,Colonel
291cca7a-a675-404f-9c4d-7c55d227e81e,European American
291cca7a-a675-404f-9c4d-7c55d227e81e,Union
291cca7a-a675-404f-9c4d-7c55d227e81e,Commanders
291cca7a-a675-404f-9c4d-7c55d227e81e,Commanders - Army
291cca7a-a675-404f-9c4d-7c55d227e81e,Soldier
291cca7a-a675-404f-9c4d-7c55d227e81e,Military
291cca7a-a675-404f-9c4d-7c55d227e81e,MWV
291cca7a-a675-404f-9c4d-7c55d227e81e,Male
291cca7a-a675-404f-9c4d-7c55d227e81e,Brigadier General
5b57af04-b11e-4de5-9fff-7c721c2e6354,female
5b57af04-b11e-4de5-9fff-7c721c2e6354,civilian
e3633c5e-5769-4d0d-940a-7c7fa3bb172c,European American
e3633c5e-5769-4d0d-940a-7c7fa3bb172c,Colonel
e3633c5e-5769-4d0d-940a-7c7fa3bb172c,Military
e3633c5e-5769-4d0d-940a-7c7fa3bb172c,Politician
e3633c5e-5769-4d0d-940a-7c7fa3bb172c,Civilian
e3633c5e-5769-4d0d-940a-7c7fa3bb172c,Male
e3633c5e-5769-4d0d-940a-7c7fa3bb172c,Confederate
d4ef08e9-81e9-4d24-93c5-7d3f3e07f591,European American
d4ef08e9-81e9-4d24-93c5-7d3f3e07f591,KS - Free State
d4ef08e9-81e9-4d24-93c5-7d3f3e07f591,Soldiers
d4ef08e9-81e9-4d24-93c5-7d3f3e07f591,Military
d4ef08e9-81e9-4d24-93c5-7d3f3e07f591,Politician
d4ef08e9-81e9-4d24-93c5-7d3f3e07f591,KS
d4ef08e9-81e9-4d24-93c5-7d3f3e07f591,Male
d4ef08e9-81e9-4d24-93c5-7d3f3e07f591,Brigadier General
256b790f-0cad-46d6-80aa-7e176890da83,European American
256b790f-0cad-46d6-80aa-7e176890da83,MWV
256b790f-0cad-46d6-80aa-7e176890da83,Commanders
256b790f-0cad-46d6-80aa-7e176890da83,Soldiers
256b790f-0cad-46d6-80aa-7e176890da83,Commanders - Army
256b790f-0cad-46d6-80aa-7e176890da83,Military
256b790f-0cad-46d6-80aa-7e176890da83,Major General
256b790f-0cad-46d6-80aa-7e176890da83,CS - Commander - VA018
256b790f-0cad-46d6-80aa-7e176890da83,CS - Commander - VA009
256b790f-0cad-46d6-80aa-7e176890da83,CS - Commander - VA003
256b790f-0cad-46d6-80aa-7e176890da83,Male
256b790f-0cad-46d6-80aa-7e176890da83,CS - Commander - TX003
256b790f-0cad-46d6-80aa-7e176890da83,Confederate
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,European American
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,US - Commander - AR013
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,Union
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,Commanders
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,Soldiers
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,Commanders - Army
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,Military
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,Major General
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,Fort Leavenworth
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,MWV
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,Male
d84237f6-ba30-44d3-9aa9-7e2aafed4d9a,US - Commander - AR016
4a190669-33e3-44ef-ae39-7e2be24256c0,European American
4a190669-33e3-44ef-ae39-7e2be24256c0,Female
f7a09726-833c-415e-acbc-7eab70718f97,European American
f7a09726-833c-415e-acbc-7eab70718f97,Union
f7a09726-833c-415e-acbc-7eab70718f97,Commanders
f7a09726-833c-415e-acbc-7eab70718f97,Soldiers
f7a09726-833c-415e-acbc-7eab70718f97,Commanders - Army
f7a09726-833c-415e-acbc-7eab70718f97,Military
f7a09726-833c-415e-acbc-7eab70718f97,US - Commander - NC007
f7a09726-833c-415e-acbc-7eab70718f97,MWV
f7a09726-833c-415e-acbc-7eab70718f97,Male
f7a09726-833c-415e-acbc-7eab70718f97,Brigadier General
517c59af-51f9-4b24-a7be-7f6636926484,European American
517c59af-51f9-4b24-a7be-7f6636926484,CS - Commander - GA001
517c59af-51f9-4b24-a7be-7f6636926484,Colonel
517c59af-51f9-4b24-a7be-7f6636926484,Commanders
517c59af-51f9-4b24-a7be-7f6636926484,Soldiers
517c59af-51f9-4b24-a7be-7f6636926484,Commanders - Army
517c59af-51f9-4b24-a7be-7f6636926484,Military
517c59af-51f9-4b24-a7be-7f6636926484,Army Commander - Army of Tennessee
517c59af-51f9-4b24-a7be-7f6636926484,Male
517c59af-51f9-4b24-a7be-7f6636926484,Confederate
117bf5ff-1db0-4b84-9a31-7f77ad69e8be,Commander
117bf5ff-1db0-4b84-9a31-7f77ad69e8be,European American
117bf5ff-1db0-4b84-9a31-7f77ad69e8be,Commanders
117bf5ff-1db0-4b84-9a31-7f77ad69e8be,CS - Commander - LA001
117bf5ff-1db0-4b84-9a31-7f77ad69e8be,Sailors
117bf5ff-1db0-4b84-9a31-7f77ad69e8be,Military
117bf5ff-1db0-4b84-9a31-7f77ad69e8be,Commanders - Navy
117bf5ff-1db0-4b84-9a31-7f77ad69e8be,Male
117bf5ff-1db0-4b84-9a31-7f77ad69e8be,Confederate
42311bdc-1b8d-4a72-aaf3-7faadb7227f2,European American
42311bdc-1b8d-4a72-aaf3-7faadb7227f2,KS - Free State
42311bdc-1b8d-4a72-aaf3-7faadb7227f2,John Brown
42311bdc-1b8d-4a72-aaf3-7faadb7227f2,KS
42311bdc-1b8d-4a72-aaf3-7faadb7227f2,Civilian
42311bdc-1b8d-4a72-aaf3-7faadb7227f2,Female
10a2108a-97b6-4443-b672-7ff287420770,European American
10a2108a-97b6-4443-b672-7ff287420770,Union
10a2108a-97b6-4443-b672-7ff287420770,Commanders
10a2108a-97b6-4443-b672-7ff287420770,Commanders - Army
10a2108a-97b6-4443-b672-7ff287420770,Soldier
10a2108a-97b6-4443-b672-7ff287420770,Military
10a2108a-97b6-4443-b672-7ff287420770,US - Commander - VA045
10a2108a-97b6-4443-b672-7ff287420770,Male
10a2108a-97b6-4443-b672-7ff287420770,Brigadier General
653ec648-38c6-4ce7-8937-7ff593df6a43,European American
653ec648-38c6-4ce7-8937-7ff593df6a43,Commanders
653ec648-38c6-4ce7-8937-7ff593df6a43,Soldiers
653ec648-38c6-4ce7-8937-7ff593df6a43,Commanders - Army
653ec648-38c6-4ce7-8937-7ff593df6a43,Military
653ec648-38c6-4ce7-8937-7ff593df6a43,Lieutenant Colonel
653ec648-38c6-4ce7-8937-7ff593df6a43,Male
653ec648-38c6-4ce7-8937-7ff593df6a43,Confederate
653ec648-38c6-4ce7-8937-7ff593df6a43,CS - Commander - AL002
59f523b4-2fe6-4bad-92ec-803c00fe0244,African American
59f523b4-2fe6-4bad-92ec-803c00fe0244,Male
59f523b4-2fe6-4bad-92ec-803c00fe0244,Union
22bbd2ee-7810-4916-a6c4-809b42a1d889,European American
22bbd2ee-7810-4916-a6c4-809b42a1d889,Union
22bbd2ee-7810-4916-a6c4-809b42a1d889,Commanders
22bbd2ee-7810-4916-a6c4-809b42a1d889,Soldiers
22bbd2ee-7810-4916-a6c4-809b42a1d889,US - Commander - TN019
22bbd2ee-7810-4916-a6c4-809b42a1d889,Commanders - Army
22bbd2ee-7810-4916-a6c4-809b42a1d889,Military
22bbd2ee-7810-4916-a6c4-809b42a1d889,Male
22bbd2ee-7810-4916-a6c4-809b42a1d889,Colonel
aa1614b8-da23-4624-a541-822e2a02f462,European American
aa1614b8-da23-4624-a541-822e2a02f462,Union
aa1614b8-da23-4624-a541-822e2a02f462,Commanders
aa1614b8-da23-4624-a541-822e2a02f462,Soldiers
aa1614b8-da23-4624-a541-822e2a02f462,Commanders - Army
aa1614b8-da23-4624-a541-822e2a02f462,Military
aa1614b8-da23-4624-a541-822e2a02f462,US - Commander - MO021
aa1614b8-da23-4624-a541-822e2a02f462,Male
aa1614b8-da23-4624-a541-822e2a02f462,Brigadier General
a4496de9-3872-47d0-b348-82db2624026d,European American
a4496de9-3872-47d0-b348-82db2624026d,Nurse
a4496de9-3872-47d0-b348-82db2624026d,Union
a4496de9-3872-47d0-b348-82db2624026d,Female
488f8bc8-8cb9-4ad0-ab8f-82fd06799387,European American
488f8bc8-8cb9-4ad0-ab8f-82fd06799387,Commanders
488f8bc8-8cb9-4ad0-ab8f-82fd06799387,Soldiers
488f8bc8-8cb9-4ad0-ab8f-82fd06799387,Commanders - Army
488f8bc8-8cb9-4ad0-ab8f-82fd06799387,Military
488f8bc8-8cb9-4ad0-ab8f-82fd06799387,Brigadier General
488f8bc8-8cb9-4ad0-ab8f-82fd06799387,European American - Irish American
488f8bc8-8cb9-4ad0-ab8f-82fd06799387,Male
488f8bc8-8cb9-4ad0-ab8f-82fd06799387,Confederate
b6e8d0d4-34af-4a5f-9009-82fda601381d,European American
b6e8d0d4-34af-4a5f-9009-82fda601381d,Commanders
b6e8d0d4-34af-4a5f-9009-82fda601381d,Soldiers
b6e8d0d4-34af-4a5f-9009-82fda601381d,Commanders - Army
b6e8d0d4-34af-4a5f-9009-82fda601381d,Military
b6e8d0d4-34af-4a5f-9009-82fda601381d,Brigadier General
b6e8d0d4-34af-4a5f-9009-82fda601381d,Mudwall
b6e8d0d4-34af-4a5f-9009-82fda601381d,Male
b6e8d0d4-34af-4a5f-9009-82fda601381d,Confederate
b6e8d0d4-34af-4a5f-9009-82fda601381d,CS - Commander - VA076
716a36b9-d4d4-4925-b23c-8306d9c01a57,European American
716a36b9-d4d4-4925-b23c-8306d9c01a57,Colonel
716a36b9-d4d4-4925-b23c-8306d9c01a57,CS - Commander - MO014
716a36b9-d4d4-4925-b23c-8306d9c01a57,Commanders
716a36b9-d4d4-4925-b23c-8306d9c01a57,Soldiers
716a36b9-d4d4-4925-b23c-8306d9c01a57,Commanders - Army
716a36b9-d4d4-4925-b23c-8306d9c01a57,Military
716a36b9-d4d4-4925-b23c-8306d9c01a57,Male
716a36b9-d4d4-4925-b23c-8306d9c01a57,Confederate
1de4ebc0-a883-4465-b738-8395dd0a9ab1,European American
1de4ebc0-a883-4465-b738-8395dd0a9ab1,KS
1de4ebc0-a883-4465-b738-8395dd0a9ab1,KS - Slave State
1de4ebc0-a883-4465-b738-8395dd0a9ab1,Civilian
1de4ebc0-a883-4465-b738-8395dd0a9ab1,Male
1de4ebc0-a883-4465-b738-8395dd0a9ab1,Pottawatomie Massacre Site
299be1cc-da2b-4c43-a34a-83ed5402da13,Confederate
299be1cc-da2b-4c43-a34a-83ed5402da13,Civilian
299be1cc-da2b-4c43-a34a-83ed5402da13,Female
0da843b7-f003-425e-a5e7-83f130cb9364,European American
0da843b7-f003-425e-a5e7-83f130cb9364,US - Commander - TN006
0da843b7-f003-425e-a5e7-83f130cb9364,Union
0da843b7-f003-425e-a5e7-83f130cb9364,Commanders
0da843b7-f003-425e-a5e7-83f130cb9364,Commanders - Army
0da843b7-f003-425e-a5e7-83f130cb9364,Soldier
0da843b7-f003-425e-a5e7-83f130cb9364,Military
0da843b7-f003-425e-a5e7-83f130cb9364,Male
0da843b7-f003-425e-a5e7-83f130cb9364,Brigadier General
d8150818-7ad3-4c26-a65e-8441ad5028e6,European American
d8150818-7ad3-4c26-a65e-8441ad5028e6,Union
d8150818-7ad3-4c26-a65e-8441ad5028e6,Commanders
d8150818-7ad3-4c26-a65e-8441ad5028e6,Commanders - Army
d8150818-7ad3-4c26-a65e-8441ad5028e6,Soldier
d8150818-7ad3-4c26-a65e-8441ad5028e6,Military
d8150818-7ad3-4c26-a65e-8441ad5028e6,US - Commander - MO027
d8150818-7ad3-4c26-a65e-8441ad5028e6,US - Commander - MO018
d8150818-7ad3-4c26-a65e-8441ad5028e6,Male
d8150818-7ad3-4c26-a65e-8441ad5028e6,Brigadier General
d0448aad-c7ec-418b-ad15-845e7ada97b3,European American
d0448aad-c7ec-418b-ad15-845e7ada97b3,Colonel
d0448aad-c7ec-418b-ad15-845e7ada97b3,Commanders
d0448aad-c7ec-418b-ad15-845e7ada97b3,Soldiers
d0448aad-c7ec-418b-ad15-845e7ada97b3,Commanders - Army
d0448aad-c7ec-418b-ad15-845e7ada97b3,Military
d0448aad-c7ec-418b-ad15-845e7ada97b3,MO017
d0448aad-c7ec-418b-ad15-845e7ada97b3,Male
d0448aad-c7ec-418b-ad15-845e7ada97b3,CS - Commander - AR017
d0448aad-c7ec-418b-ad15-845e7ada97b3,Confederate
b363cb89-a543-459a-9359-8465646298cc,European American
b363cb89-a543-459a-9359-8465646298cc,Soldiers
b363cb89-a543-459a-9359-8465646298cc,KS - Free State
b363cb89-a543-459a-9359-8465646298cc,USCT
b363cb89-a543-459a-9359-8465646298cc,Military
b363cb89-a543-459a-9359-8465646298cc,KS
b363cb89-a543-459a-9359-8465646298cc,Male
ddc226ed-137e-4930-9dda-852500248152,African American
ddc226ed-137e-4930-9dda-852500248152,Male
ddc226ed-137e-4930-9dda-852500248152,Civilian
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,European American
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,US - Commander - TN011
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,Union
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,Commanders
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,Soldiers
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,Commanders - Army
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,Military
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,US - Commander - KY008
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,Male
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,Colonel
862c24e1-e6e0-4349-b796-8568994296f3,European American
862c24e1-e6e0-4349-b796-8568994296f3,Commanders
862c24e1-e6e0-4349-b796-8568994296f3,Soldiers
862c24e1-e6e0-4349-b796-8568994296f3,Commanders - Army
862c24e1-e6e0-4349-b796-8568994296f3,Military
862c24e1-e6e0-4349-b796-8568994296f3,Brigadier General
862c24e1-e6e0-4349-b796-8568994296f3,Politician
862c24e1-e6e0-4349-b796-8568994296f3,CS - Commander - VA049
862c24e1-e6e0-4349-b796-8568994296f3,Cavalry
862c24e1-e6e0-4349-b796-8568994296f3,Male
862c24e1-e6e0-4349-b796-8568994296f3,Confederate
ce80fc18-1765-4e09-9333-858f7e9fdd6b,European American
ce80fc18-1765-4e09-9333-858f7e9fdd6b,Union
ce80fc18-1765-4e09-9333-858f7e9fdd6b,Commanders
ce80fc18-1765-4e09-9333-858f7e9fdd6b,Commanders - Army
ce80fc18-1765-4e09-9333-858f7e9fdd6b,Soldier
ce80fc18-1765-4e09-9333-858f7e9fdd6b,Military
ce80fc18-1765-4e09-9333-858f7e9fdd6b,Major
ce80fc18-1765-4e09-9333-858f7e9fdd6b,US - Commander - TN030
ce80fc18-1765-4e09-9333-858f7e9fdd6b,Male
fd7cdb21-03cc-4b81-b697-86043f0b00da,European American
fd7cdb21-03cc-4b81-b697-86043f0b00da,Commanders
fd7cdb21-03cc-4b81-b697-86043f0b00da,Commanders - Army
fd7cdb21-03cc-4b81-b697-86043f0b00da,Soldier
fd7cdb21-03cc-4b81-b697-86043f0b00da,Military
fd7cdb21-03cc-4b81-b697-86043f0b00da,Brigadier General
fd7cdb21-03cc-4b81-b697-86043f0b00da,CS - Commander - KY008
fd7cdb21-03cc-4b81-b697-86043f0b00da,CS - Commander - TN022
fd7cdb21-03cc-4b81-b697-86043f0b00da,Male
fd7cdb21-03cc-4b81-b697-86043f0b00da,Confederate
7171c4f3-6a55-4070-a7c9-86cf6fd8c183,European American
7171c4f3-6a55-4070-a7c9-86cf6fd8c183,Commanders
7171c4f3-6a55-4070-a7c9-86cf6fd8c183,Soldiers
7171c4f3-6a55-4070-a7c9-86cf6fd8c183,Commanders - Army
7171c4f3-6a55-4070-a7c9-86cf6fd8c183,Military
7171c4f3-6a55-4070-a7c9-86cf6fd8c183,Brigadier General
7171c4f3-6a55-4070-a7c9-86cf6fd8c183,Male
7171c4f3-6a55-4070-a7c9-86cf6fd8c183,Confederate
e67c505b-abe0-41ce-b973-86e10b876dc1,Male
e67c505b-abe0-41ce-b973-86e10b876dc1,Politician
44032864-985e-41f7-bd80-86e2cbc8e556,European American
44032864-985e-41f7-bd80-86e2cbc8e556,Union
44032864-985e-41f7-bd80-86e2cbc8e556,Commanders
44032864-985e-41f7-bd80-86e2cbc8e556,US - Commander - MO014
44032864-985e-41f7-bd80-86e2cbc8e556,Commanders - Army
44032864-985e-41f7-bd80-86e2cbc8e556,Soldier
44032864-985e-41f7-bd80-86e2cbc8e556,Military
44032864-985e-41f7-bd80-86e2cbc8e556,Lieutenant Colonel
44032864-985e-41f7-bd80-86e2cbc8e556,Male
2306a312-6705-4e62-893d-8789639a1555,European American
2306a312-6705-4e62-893d-8789639a1555,Commanders
2306a312-6705-4e62-893d-8789639a1555,Soldiers
2306a312-6705-4e62-893d-8789639a1555,Commanders - Army
2306a312-6705-4e62-893d-8789639a1555,Military
2306a312-6705-4e62-893d-8789639a1555,Brigadier General
2306a312-6705-4e62-893d-8789639a1555,CS - Commander - GA023
2306a312-6705-4e62-893d-8789639a1555,MWV
2306a312-6705-4e62-893d-8789639a1555,Male
2306a312-6705-4e62-893d-8789639a1555,Confederate
8a40e4c9-95b3-4f84-8818-8868164cfd08,African American
8a40e4c9-95b3-4f84-8818-8868164cfd08,Scientist
8a40e4c9-95b3-4f84-8818-8868164cfd08,Male
f06a78fa-f99c-4b7e-bea7-89aa4829c315,European American
f06a78fa-f99c-4b7e-bea7-89aa4829c315,Union
f06a78fa-f99c-4b7e-bea7-89aa4829c315,Commanders
f06a78fa-f99c-4b7e-bea7-89aa4829c315,Soldiers
f06a78fa-f99c-4b7e-bea7-89aa4829c315,Commanders - Army
f06a78fa-f99c-4b7e-bea7-89aa4829c315,Military
f06a78fa-f99c-4b7e-bea7-89aa4829c315,US - Commander - VA006
f06a78fa-f99c-4b7e-bea7-89aa4829c315,Male
f06a78fa-f99c-4b7e-bea7-89aa4829c315,Brigadier General
a00878bd-2d7a-4021-8a5a-89b4f26b4b9a,European American
a00878bd-2d7a-4021-8a5a-89b4f26b4b9a,Union
a00878bd-2d7a-4021-8a5a-89b4f26b4b9a,Commanders
a00878bd-2d7a-4021-8a5a-89b4f26b4b9a,Soldiers
a00878bd-2d7a-4021-8a5a-89b4f26b4b9a,US - Commander - TN004
a00878bd-2d7a-4021-8a5a-89b4f26b4b9a,Commanders - Army
a00878bd-2d7a-4021-8a5a-89b4f26b4b9a,Military
a00878bd-2d7a-4021-8a5a-89b4f26b4b9a,Male
a00878bd-2d7a-4021-8a5a-89b4f26b4b9a,Colonel
135f4732-a9b3-4a23-a530-8a6e922812c6,Commanders
135f4732-a9b3-4a23-a530-8a6e922812c6,Sailors
135f4732-a9b3-4a23-a530-8a6e922812c6,Military
135f4732-a9b3-4a23-a530-8a6e922812c6,CS - Commander - VA008
135f4732-a9b3-4a23-a530-8a6e922812c6,CSS Virginia
135f4732-a9b3-4a23-a530-8a6e922812c6,Lieutenant
135f4732-a9b3-4a23-a530-8a6e922812c6,Commanders - Navy
135f4732-a9b3-4a23-a530-8a6e922812c6,Confederate
7c8a3879-d97a-43e5-91db-8a9ac6338f68,European American
7c8a3879-d97a-43e5-91db-8a9ac6338f68,Commanders
7c8a3879-d97a-43e5-91db-8a9ac6338f68,Soldiers
7c8a3879-d97a-43e5-91db-8a9ac6338f68,Commanders - Army
7c8a3879-d97a-43e5-91db-8a9ac6338f68,Military
7c8a3879-d97a-43e5-91db-8a9ac6338f68,Brigadier General
7c8a3879-d97a-43e5-91db-8a9ac6338f68,CS - Commander - GA021
7c8a3879-d97a-43e5-91db-8a9ac6338f68,Male
7c8a3879-d97a-43e5-91db-8a9ac6338f68,Confederate
527cac5e-5a21-4c97-8896-8aaaa729d02a,Commander in Chief
527cac5e-5a21-4c97-8896-8aaaa729d02a,Union
527cac5e-5a21-4c97-8896-8aaaa729d02a,Military
527cac5e-5a21-4c97-8896-8aaaa729d02a,Politician
527cac5e-5a21-4c97-8896-8aaaa729d02a,Civilian
527cac5e-5a21-4c97-8896-8aaaa729d02a,Male
e1165280-895c-4087-aba6-8ad5ab968075,politician
e1165280-895c-4087-aba6-8ad5ab968075,Male
e1165280-895c-4087-aba6-8ad5ab968075,Military
e1165280-895c-4087-aba6-8ad5ab968075,Confederate
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,European American
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,CS - Commander - VA038
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,Commanders
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,Soldiers
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,Commanders - Army
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,Military
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,Brigadier General
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,CS - Commander - NC008
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,Male
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,Confederate
5b51e04f-3b86-4ef8-bcb1-8ae343e3985e,US - Commander - TN015
5b51e04f-3b86-4ef8-bcb1-8ae343e3985e,European American
5b51e04f-3b86-4ef8-bcb1-8ae343e3985e,Union
5b51e04f-3b86-4ef8-bcb1-8ae343e3985e,Commanders
5b51e04f-3b86-4ef8-bcb1-8ae343e3985e,Commanders - Army
5b51e04f-3b86-4ef8-bcb1-8ae343e3985e,Soldier
5b51e04f-3b86-4ef8-bcb1-8ae343e3985e,Military
5b51e04f-3b86-4ef8-bcb1-8ae343e3985e,Lieutenant Colonel
5b51e04f-3b86-4ef8-bcb1-8ae343e3985e,Male
e40d06fb-a659-4f50-add2-8aebb8d9156b,European American
e40d06fb-a659-4f50-add2-8aebb8d9156b,Union
e40d06fb-a659-4f50-add2-8aebb8d9156b,Commanders
e40d06fb-a659-4f50-add2-8aebb8d9156b,Soldiers
e40d06fb-a659-4f50-add2-8aebb8d9156b,Commanders - Army
e40d06fb-a659-4f50-add2-8aebb8d9156b,Military
e40d06fb-a659-4f50-add2-8aebb8d9156b,US - Commander - AR002
e40d06fb-a659-4f50-add2-8aebb8d9156b,Male
e40d06fb-a659-4f50-add2-8aebb8d9156b,Brigadier General
d9be222b-a8f1-4cd4-b0df-8b337109ed81,European American
d9be222b-a8f1-4cd4-b0df-8b337109ed81,Battle of Black Jack
d9be222b-a8f1-4cd4-b0df-8b337109ed81,Battle of Osawatomie
d9be222b-a8f1-4cd4-b0df-8b337109ed81,KS - Free State
d9be222b-a8f1-4cd4-b0df-8b337109ed81,John Brown
d9be222b-a8f1-4cd4-b0df-8b337109ed81,KS
d9be222b-a8f1-4cd4-b0df-8b337109ed81,Male
d9be222b-a8f1-4cd4-b0df-8b337109ed81,Pottawatomie Massacre Site
de25d737-0ff7-48a5-8703-8c7aa4182fdd,European American
de25d737-0ff7-48a5-8703-8c7aa4182fdd,Colonel
de25d737-0ff7-48a5-8703-8c7aa4182fdd,Commanders
de25d737-0ff7-48a5-8703-8c7aa4182fdd,Soldiers
de25d737-0ff7-48a5-8703-8c7aa4182fdd,Commanders - Army
de25d737-0ff7-48a5-8703-8c7aa4182fdd,Military
de25d737-0ff7-48a5-8703-8c7aa4182fdd,US - Commander - WV008
de25d737-0ff7-48a5-8703-8c7aa4182fdd,MWV
de25d737-0ff7-48a5-8703-8c7aa4182fdd,Allegheny
de25d737-0ff7-48a5-8703-8c7aa4182fdd,Male
de25d737-0ff7-48a5-8703-8c7aa4182fdd,Confederate
58e66a54-b9b1-44c5-8f83-8cf7387848ac,European American
58e66a54-b9b1-44c5-8f83-8cf7387848ac,MOH Recipient
58e66a54-b9b1-44c5-8f83-8cf7387848ac,Commanders
58e66a54-b9b1-44c5-8f83-8cf7387848ac,Soldiers
58e66a54-b9b1-44c5-8f83-8cf7387848ac,US - Commander - FL003
58e66a54-b9b1-44c5-8f83-8cf7387848ac,Commanders - Army
58e66a54-b9b1-44c5-8f83-8cf7387848ac,Military
58e66a54-b9b1-44c5-8f83-8cf7387848ac,Lieutenant Colonel
58e66a54-b9b1-44c5-8f83-8cf7387848ac,Male
58e66a54-b9b1-44c5-8f83-8cf7387848ac,Confederate
ee339dec-5e92-4f02-8485-8e637b1d1cbd,European American
ee339dec-5e92-4f02-8485-8e637b1d1cbd,Soldiers
ee339dec-5e92-4f02-8485-8e637b1d1cbd,John Brown
ee339dec-5e92-4f02-8485-8e637b1d1cbd,Military
ee339dec-5e92-4f02-8485-8e637b1d1cbd,KS
ee339dec-5e92-4f02-8485-8e637b1d1cbd,KS - Slave State
ee339dec-5e92-4f02-8485-8e637b1d1cbd,Battle of the Spurs
ee339dec-5e92-4f02-8485-8e637b1d1cbd,Male
0d613f5d-3504-48ea-ab91-8e807307e7f9,European American
0d613f5d-3504-48ea-ab91-8e807307e7f9,MO019
0d613f5d-3504-48ea-ab91-8e807307e7f9,Colonel
0d613f5d-3504-48ea-ab91-8e807307e7f9,Commanders
0d613f5d-3504-48ea-ab91-8e807307e7f9,Soldiers
0d613f5d-3504-48ea-ab91-8e807307e7f9,Commanders - Army
0d613f5d-3504-48ea-ab91-8e807307e7f9,Military
0d613f5d-3504-48ea-ab91-8e807307e7f9,CS - Commander - MO013
0d613f5d-3504-48ea-ab91-8e807307e7f9,Male
0d613f5d-3504-48ea-ab91-8e807307e7f9,Confederate
7de03e07-8a32-4830-92d4-8f2f303a3c65,European American
7de03e07-8a32-4830-92d4-8f2f303a3c65,Union
7de03e07-8a32-4830-92d4-8f2f303a3c65,Commanders
7de03e07-8a32-4830-92d4-8f2f303a3c65,Soldiers
