BattlefieldCode,UnitCode,Comment,companies,batteries,detachment,section
GA004,UIN0031RI,,,,,
GA004,UIN0032RI,,,,,
GA004,UIN0035RI,,,,,
GA004,UIN0036RI,,,,,
GA004,UIN0037RI,,,,,
GA004,UIN0042RI,,,,,
GA004,UIN0044RI,,,,,
GA004,UIN0058RI,,,,,
GA004,UIN0068RI,,,,,
GA004,UIN0072RI,,,,,
GA004,UIN0074RI,,,,,
GA004,UIN0075RI,,,,,
GA004,UIN0079RI,,,,,
GA004,UIN0081RI,,,,,
GA004,UIN0082RI,,,,,
GA004,UIN0084RI,,,,,
GA004,UIN0086RI,,,,,
GA004,UIN0087RI,,,,,
GA004,UIN0088RI,,,,,
GA004,UIN0101RI,,,,,
GA004,UKS0008RI,,,,,
GA004,UKY0001RI01,,,,,
GA004,UKY0002RC,,,,,
GA004,UKY0002RI01,,,,,
GA004,UKY0004RC,,,,,
GA004,UKY0004RIT,,,,,
GA004,UKY0005RC,,,,,
GA004,UKY0005RI,,,,,
GA004,UKY0006RC,,,,,
GA004,UKY0006RI,,,,,
GA004,UKY0008RI,,,,,
GA004,UKY0009RI,,,,,
GA004,UKY0015RI,,,,,
GA004,UKY0017RI,,,,,
GA004,UKY0018RI,,,,,
GA004,UKY0023RI,,,,,
GA004,UMI0001RAL,,,,,
GA004,UMI0002RC,,,,,
GA004,UMI0004RC,,,,,
GA004,UMI0009RI,,,,,
GA004,UMI0013RI,,,,,
GA004,UMI0021RI,,,,,
GA004,UMI0022RI,,,,,
GA004,UMN0002RI,,,,,
GA004,UMN0002YAL,,,,,
GA004,UMO0001RAL,,,,,
GA004,UMO0015RI,,,,,
GA004,UOH0001RC,,,,,
GA004,UOH0001RI01,,,,,
GA004,UOH0002RI01,,,,,
GA004,UOH0003RC,,,,,
GA004,UOH0006RI01,,,,,
GA004,UOH0006YAL,,,,,
GA004,UOH0009RI01,,,,,
GA004,UOH0010RI01,,,,,
GA004,UOH0011RI01,,,,,
GA004,UOH0013RI01,,,,,
GA004,UOH0014RI01,,,,,
GA004,UOH0015RI01,,,,,
GA004,UOH0017RI01,,,,,
GA004,UOH0018RI01,,,,,
GA004,UOH0018YAL,,,,,
GA004,UOH0019RI01,,,,,
GA004,UOH0020YAL,,,,,
GA004,UOH0021RI01,,,,,
GA004,UOH0024RI,,,,,
GA004,UOH0026RI,,,,,
GA004,UOH0031RI,,,,,
GA004,UOH0033RI,,,,,
GA004,UOH0035RI,,,,,
GA004,UOH0036RI,,,,,
GA004,UOH0038RI,,,,,
GA004,UOH0040RI,,,,,
GA004,UOH0041RI,,,,,
GA004,UOH0049RI,,,,,
GA004,UOH0051RI,,,,,
GA004,UOH0059RI,,,,,
GA004,UOH0064RI,,,,,
GA004,UOH0065RI,,,,,
GA004,UOH0069RI,,,,,
GA004,UOH0074RI,,,,,
GA004,UOH0089RI,,,,,
GA004,UOH0090RI,,,,,
GA004,UOH0092RI,,,,,
GA004,UOH0093RI,,,,,
GA004,UOH0094RI,,,,,
GA004,UOH0098RI,,,,,
GA004,UOH0099RI,,,,,
GA004,UOH0101RI,,,,,
GA004,UOH0105RI,,,,,
GA004,UOH0113RI,,,,,
GA004,UOH0121RI,,,,,
GA004,UOH0124RI,,,,,
GA004,UOH0125RI,,,,,
GA004,UPA0007RC,,,,,
GA004,UPA0009RC,,,,,
GA004,UPA000BYAL,,,,,
GA004,UPA0015RC,,,,,
GA004,UPA0077RI,,,,,
GA004,UPA0078RI,,,,,
GA004,UPA0079RI,,,,,
GA004,UTN0001RC01,,,,,
GA004,UTN0002RC,,,,,
GA004,UUR0004RA,,,,,
GA004,UUR0004RC,,,,,
GA004,UUR0005RA,,,,,
GA004,UUR0015RI,,,,,
GA004,UUR0016RI,,,,,
GA004,UUR0018RI,,,,,
GA004,UUR0019RI,,,,,
GA004,UWI0001RC,,,,,
GA004,UWI0001RI01,,,,,
GA004,UWI0003YAL,,,,,
GA004,UWI0005YAL,,,,,
GA004,UWI0008YAL,,,,,
GA004,UWI0010RI,,,,,
GA004,UWI0015RI,,,,,
GA004,UWI0021RI,,,,,
GA004,UWI0024RI,,,,,
GA005,CAR0002RI02,,,,,
GA005,CAR0005RI,,,,,
GA005,CAR0006RI,,,,,
GA005,CAR0007RI,,,,,
GA005,CAR0008RI,,,,,
GA005,CAR0013RI,,,,,
GA005,CAR0019RI02,,,,,
GA005,UIA0004RI,,,,,
GA005,UIA0009RI,,,,,
GA005,UIA0025RI,,,,,
GA005,UIA0026RI,,,,,
GA005,UIA0030RI,,,,,
GA005,UIA0031RI,,,,,
GA005,UIL0013RI,,,,,
GA005,UIL0015RC,"Company ""K""",1,,,
GA005,UIL0059RI,,,,,
GA005,UIL0075RI,,,,,
GA005,UIL0084RI,,,,,
GA005,UIL0092RI,"Company ""E""",1,,,
GA005,UIL0096RI,,,,,
GA005,UIL0104RI,,,,,
GA005,UIN0009RI01,,,,,
GA005,UIN0035RI,,,,,
GA005,UIN0036RI,,,,,
GA005,UIN0038RI,,,,,
GA005,UIN0042RI,,,,,
GA005,UIN0088RI,,,,,
GA005,UKY0002RI01,Detachment,,,1,
GA005,UKY0008RI,,,,,
GA005,UMO0002RAL,"Battery ""F""",,1,,
GA005,UMO0003RI01,,,,,
GA005,UMO0012RI,,,,,
GA005,UMO0017RI,,,,,
GA005,UMO0027RI,,,,,
GA005,UMO0029RI,,,,,
GA005,UMO0031RI,,,,,
GA005,UMO0032RI01,,,,,
GA005,UNY0060RI,,,,,
GA005,UNY0078RI,,,,,
GA005,UNY0102RI,,,,,
GA005,UNY0137RI,,,,,
GA005,UNY0149RI,,,,,
GA005,UOH0002RI01,,,,,
GA005,UOH0005RI01,,,,,
GA005,UOH0007RI01,,,,,
GA005,UOH0024RI,,,,,
GA005,UOH0029RI,,,,,
GA005,UOH0033RI,,,,,
GA005,UOH0040RI,,,,,
GA005,UOH0051RI,,,,,
GA005,UOH0066RI,,,,,
GA005,UOH0076RI,,,,,
GA005,UOH0094RI,,,,,
GA005,UOH0099RI,,,,,
GA005,UPA000EYAL,,,,,
GA005,UPA0028RI,,,,,
GA005,UPA0029RI,,,,,
GA005,UPA0109RI,,,,,
GA005,UPA0111RI,,,,,
GA005,UPA0147RI,,,,,
GA006,UIL0016RI,,,,,
GA006,UIL0019RI,,,,,
GA006,UIL0024RI,,,,,
GA006,UIL0060RI,,,,,
GA006,UIL0075RI,,,,,
GA006,UIL0079RI,,,,,
GA006,UIL0080RI,,,,,
GA006,UIL0084RI,,,,,
GA006,UIL0085RI,,,,,
GA006,UIL0086RI,,,,,
GA006,UIL0093RI,,,,,
GA006,UIL0096RI,,,,,
GA006,UIL0098RI,,,,,
GA006,UIL0103RI,,,,,
GA006,UIL0115RI,,,,,
GA006,UIL0125RI,,,,,
GA006,UIN0005YAL,,,,,
GA006,UIN0008RC,,,,,
GA006,UIN0010RI01,,,,,
GA006,UIN0019YAL,,,,,
GA006,UIN0030RI,,,,,
GA006,UIN0036RI,,,,,
GA006,UIN0037RI,,,,,
GA006,UIN0074RI,,,,,
GA006,UIN0082RI,,,,,
GA006,UIN0084RI,,,,,
GA006,UIN0087RI,,,,,
GA006,UIN0088RI,,,,,
GA006,UIN0097RI,,,,,
GA006,UIN0099RI,,,,,
GA006,UKY0002RI01,,,,,
GA006,UKY0008RI,,,,,
GA006,UKY0010RI,,,,,
GA006,UKY0028RI,,,,,
GA006,UMI0001RAL,,,,,
GA006,UMI0004RC,,,,,
GA006,UMI0010RI,,,,,
GA006,UMN0002YAL,,,,,
GA006,UOH0001RC,,,,,
GA006,UOH0002RI01,,,,,
GA006,UOH0003RC,,,,,
GA006,UOH0004RC,,,,,
GA006,UOH0009RI01,,,,,
GA006,UOH0011RI01,,,,,
GA006,UOH0024RI,,,,,
GA006,UOH0035RI,,,,,
GA006,UOH0040RI,,,,,
GA006,UOH0089RI,,,,,
GA006,UOH0092RI,,,,,
GA006,UOH0094RI,,,,,
GA006,UOH0099RI,,,,,
GA006,UOH0105RI,,,,,
GA006,UOH0108RI,,,,,
GA006,UOH0113RI,,,,,
GA006,UPA0015RC,,,,,
GA006,UUR0004RA,,,,,
GA006,UUR0015RI,,,,,
GA006,UUR0016RI,,,,,
GA006,UUR0018RI,,,,,
GA006,UUR0019RI,,,,,
GA006,UWI0001RI01,,,,,
GA006,UWI0010RI,,,,,
GA007,UCT0005RI,,,,,
GA007,UCT0020RI,,,,,
GA007,UIA0005RC,,,,,
GA007,UIL0001RAL,"Batteries ""C"" and ""M""",,2,,
GA007,UIL0002RAL,"Battery ""F""",,1,,
GA007,UIL0010RI01,,,,,
GA007,UIL0016RI,,,,,
GA007,UIL0019RI,,,,,
GA007,UIL0021RI,,,,,
GA007,UIL0022RI,,,,,
GA007,UIL0024RI,,,,,
GA007,UIL0027RI,,,,,
GA007,UIL0034RI,,,,,
GA007,UIL0035RI,,,,,
GA007,UIL0036RI,,,,,
GA007,UIL0038RI,,,,,
GA007,UIL0042RI,,,,,
GA007,UIL0044RI,,,,,
GA007,UIL0051RI,,,,,
GA007,UIL0059RI,,,,,
GA007,UIL0060RI,,,,,
GA007,UIL0064RI,,,,,
GA007,UIL0073RI,,,,,
GA007,UIL0074RI,,,,,
GA007,UIL0075RI,,,,,
GA007,UIL0078RI,,,,,
GA007,UIL0079RI,,,,,
GA007,UIL0080RI,,,,,
GA007,UIL0082RI,,,,,
GA007,UIL0084RI,,,,,
GA007,UIL0085RI,,,,,
GA007,UIL0086RI,,,,,
GA007,UIL0088RI,,,,,
GA007,UIL0089RI,,,,,
GA007,UIL0096RI,,,,,
GA007,UIL0100RI,,,,,
GA007,UIL0101RI,,,,,
GA007,UIL0102RI,,,,,
GA007,UIL0104RI,,,,,
GA007,UIL0110RI,,,,,
GA007,UIL0115RI,,,,,
GA007,UIL0125RI,,,,,
GA007,UIL0129RI,,,,,
GA007,UILBRIDYAL,,,,,
GA007,UIN0005YAL,,,,,
GA007,UIN0006RI01,,,,,
GA007,UIN0009RI01,,,,,
GA007,UIN0011YAL,,,,,
GA007,UIN0015YAL,,,,,
GA007,UIN0022RI,,,,,
GA007,UIN0023YAL,,,,,
GA007,UIN0024YAL,,,,,
GA007,UIN0027RI,,,,,
GA007,UIN0030RI,,,,,
GA007,UIN0031RI,,,,,
GA007,UIN0032RI,,,,,
GA007,UIN0036RI,,,,,
GA007,UIN0037RI,,,,,
GA007,UIN0038RI,,,,,
GA007,UIN0040RI,,,,,
GA007,UIN0042RI,,,,,
GA007,UIN0057RI,,,,,
GA007,UIN0063RI,,,,,
GA007,UIN0065RI,,,,,
GA007,UIN0070RI,,,,,
GA007,UIN0074RI,,,,,
GA007,UIN0075RI,,,,,
GA007,UIN0079RI,,,,,
GA007,UIN0081RI,,,,,
GA007,UIN0082RI,,,,,
GA007,UIN0084RI,,,,,
GA007,UIN0086RI,,,,,
GA007,UIN0087RI,,,,,
GA007,UIN0088RI,,,,,
GA007,UIN0120RI,,,,,
GA007,UIN0123RI,,,,,
GA007,UIN0124RI,,,,,
GA007,UIN0128RI,,,,,
GA007,UIN0129RI,,,,,
GA007,UIN0130RI,,,,,
GA007,UKY0002RI01,,,,,
GA007,UKY0005RI,,,,,
GA007,UKY0006RI,,,,,
GA007,UKY0009RI,,,,,
GA007,UKY0015RI,,,,,
GA007,UKY0016RI,,,,,
GA007,UKY0017RI,,,,,
GA007,UKY0021RI,,,,,
GA007,UKY0023RI,,,,,
GA007,UKY0028RI,,,,,
GA007,UMA0002RI,,,,,
GA007,UMA0033RI,,,,,
GA007,UMI0019RI,,,,,
GA007,UMO0002RI01,,,,,
GA007,UMO0015RI,,,,,
GA007,UNJ0013RI,,,,,
GA007,UNJ0035RI,,,,,
GA007,UNY0001RAL,"Batteries ""I"" and ""M""",,2,,
GA007,UNY0013YAL,,,,,
GA007,UNY0045RI,,,,,
GA007,UNY0060RI,,,,,
GA007,UNY0078RI,,,,,
GA007,UNY0102RI,,,,,
GA007,UNY0107RI,,,,,
GA007,UNY0119RI,,,,,
GA007,UNY0123RI,,,,,
GA007,UNY0136RI,,,,,
GA007,UNY0137RI,,,,,
GA007,UNY0149RI,,,,,
GA007,UNY0154RI,,,,,
GA007,UOH0001RI01,,,,,
GA007,UOH0002RI01,,,,,
GA007,UOH0005RI01,,,,,
GA007,UOH0006YAL,,,,,
GA007,UOH0007RI01,,,,,
GA007,UOH0009RI01,,,,,
GA007,UOH0013RI01,,,,,
GA007,UOH0015RI01,,,,,
GA007,UOH0019RI01,,,,,
GA007,UOH0021RI01,,,,,
GA007,UOH0026RI,,,,,
GA007,UOH0029RI,,,,,
GA007,UOH0033RI,,,,,
GA007,UOH0038RI,,,,,
GA007,UOH0040RI,,,,,
GA007,UOH0041RI,,,,,
GA007,UOH0049RI,,,,,
GA007,UOH0051RI,,,,,
GA007,UOH0055RI,,,,,
GA007,UOH0059RI,,,,,
GA007,UOH0061RI02,,,,,
GA007,UOH0064RI,,,,,
GA007,UOH0065RI,,,,,
GA007,UOH0066RI,,,,,
GA007,UOH0069RI,,,,,
GA007,UOH0073RI,,,,,
GA007,UOH0074RI,,,,,
GA007,UOH0082RI,,,,,
GA007,UOH0090RI,,,,,
GA007,UOH0092RI,,,,,
GA007,UOH0093RI,,,,,
GA007,UOH0094RI,,,,,
GA007,UOH0097RI,,,,,
GA007,UOH0098RI,,,,,
GA007,UOH0099RI,,,,,
GA007,UOH0100RI,,,,,
GA007,UOH0101RI,,,,,
GA007,UOH0104RI,,,,,
GA007,UOH0108RI,,,,,
GA007,UOH0111RI,,,,,
GA007,UOH0113RI,,,,,
GA007,UOH0121RI,,,,,
GA007,UOH0124RI,,,,,
GA007,UOH0125RI,,,,,
GA007,UPA000BYAL,,,,,
GA007,UPA000EYAL,,,,,
GA007,UPA0027RI,,,,,
GA007,UPA0028RI,,,,,
GA007,UPA0029RI,,,,,
GA007,UPA0073RI,,,,,
GA007,UPA0077RI,,,,,
GA007,UPA0078RI,,,,,
GA007,UPA0079RI,,,,,
GA007,UPA0109RI,,,,,
GA007,UPA0111RI,,,,,
GA007,UPA0147RI,,,,,
GA007,UTN0001RI,,,,,
GA007,UTN0005RI,,,,,
GA007,UTN0006RI,,,,,
GA007,UTN0008RI,,,,,
GA007,UUR0015RI,,,,,
GA007,UUR0016RI,,,,,
GA007,UUR0018RI,,,,,
GA007,UUR0019RI,,,,,
GA007,UWI0001RI01,,,,,
GA007,UWI0005YAL,,,,,
GA007,UWI0010RI,,,,,
GA007,UWI0015RI,,,,,
GA007,UWI0021RI,,,,,
GA007,UWI0024RI,,,,,
GA007,UWI0026RI,,,,,
GA008,CAL0027RI,,,,,
GA008,CAL0029RI,,,,,
GA008,CAL0037RI,,,,,
GA008,CAL0049RI,,,,,
GA008,CGA0057RI,,,,,
GA008,CLA0012RI,,,,,
GA008,CMS0001BS,,,,,
GA008,CMS0001RI01,,,,,
GA008,CMS0024RI,,,,,
GA008,CMS0027RI,,,,,
GA008,CMS0029RI,,,,,
GA008,CMS0030RI,,,,,
GA008,CMS0034RI,,,,,
GA008,UCT0005RI,,,,,
GA008,UCT0020RI,,,,,
GA008,UIA0001YAL,,,,,
GA008,UIA0002RI,,,,,
GA008,UIA0004RI,,,,,
GA008,UIA0006RI,,,,,
GA008,UIA0007RI,,,,,
GA008,UIA0008RC,,,,,
GA008,UIA0009RI,,,,,
GA008,UIA0025RI,,,,,
GA008,UIA0026RI,,,,,
GA008,UIA0031RI,,,,,
GA008,UIA0032RI,,,,,
GA008,UIA0039RI,,,,,
GA008,UIL0001RAL,"Batteries ""A,"" ""B,"" ""C,"" ""F,"" ""H"" and ""M""",,6,,
GA008,UIL0009RI01,,,,,
GA008,UIL0010RI01,,,,,
GA008,UIL0012RI01,,,,,
GA008,UIL0013RI,,,,,
GA008,UIL0015RC,,,,,
GA008,UIL0016RI,,,,,
GA008,UIL0019RI,,,,,
GA008,UIL0021RI,,,,,
GA008,UIL0022RI,,,,,
GA008,UIL0024RI,,,,,
GA008,UIL0026RI,,,,,
GA008,UIL0027RI,,,,,
GA008,UIL0034RI,,,,,
GA008,UIL0035RI,,,,,
GA008,UIL0036RI,,,,,
GA008,UIL0038RI,,,,,
GA008,UIL0042RI,,,,,
GA008,UIL0044RI,,,,,
GA008,UIL0048RI,,,,,
GA008,UIL0050RI,,,,,
GA008,UIL0051RI,,,,,
GA008,UIL0052RI,,,,,
GA008,UIL0057RI,,,,,
GA008,UIL0059RI,,,,,
GA008,UIL0060RI,,,,,
GA008,UIL0064RI,,,,,
GA008,UIL0066RI,,,,,
GA008,UIL0073RI,,,,,
GA008,UIL0074RI,,,,,
GA008,UIL0075RI,,,,,
GA008,UIL0078RI,,,,,
GA008,UIL0079RI,,,,,
GA008,UIL0080RI,,,,,
GA008,UIL0082RI,,,,,
GA008,UIL0084RI,,,,,
GA008,UIL0085RI,,,,,
GA008,UIL0086RI,,,,,
GA008,UIL0088RI,,,,,
GA008,UIL0089RI,,,,,
GA008,UIL0090RI,,,,,
GA008,UIL0092RI,,,,,
GA008,UIL0096RI,,,,,
GA008,UIL0098RI,,,,,
GA008,UIL0100RI,,,,,
GA008,UIL0101RI,,,,,
GA008,UIL0102RI,,,,,
GA008,UIL0103RI,,,,,
GA008,UIL0104RI,,,,,
GA008,UIL0105RI,,,,,
GA008,UIL0107RI,,,,,
GA008,UIL0110RI,,,,,
GA008,UIL0111RI,,,,,
GA008,UIL0112RI,,,,,
GA008,UIL0115RI,,,,,
GA008,UIL0116RI,,,,,
GA008,UIL0123RI,,,,,
GA008,UIL0125RI,,,,,
GA008,UIL0127RI,,,,,
GA008,UIL0129RI,,,,,
GA008,UILCHICYAL1,,,,,
GA008,UIN0002RC,,,,,
GA008,UIN0003RC,,,,,
GA008,UIN0004RC,,,,,
GA008,UIN0005RC,,,,,
GA008,UIN0005YAL,,,,,
GA008,UIN0006RC,,,,,
GA008,UIN0006RI01,,,,,
GA008,UIN0007YAL,,,,,
GA008,UIN0009RI01,,,,,
GA008,UIN0010RI01,,,,,
GA008,UIN0011YAL,,,,,
GA008,UIN0012RI01,,,,,
GA008,UIN0015YAL,,,,,
GA008,UIN0017RI,,,,,
GA008,UIN0018YAL,,,,,
GA008,UIN0019YAL,,,,,
GA008,UIN0022RI,,,,,
GA008,UIN0023YAL,,,,,
GA008,UIN0024YAL,,,,,
GA008,UIN0027RI,,,,,
GA008,UIN0030RI,,,,,
GA008,UIN0031RI,,,,,
GA008,UIN0032RI,,,,,
GA008,UIN0033RI,,,,,
GA008,UIN0035RI,,,,,
GA008,UIN0036RI,,,,,
GA008,UIN0037RI,,,,,
GA008,UIN0038RI,,,,,
GA008,UIN0040RI,,,,,
GA008,UIN0042RI,,,,,
GA008,UIN0057RI,,,,,
GA008,UIN0058RI,,,,,
GA008,UIN0063RI,,,,,
GA008,UIN0065RI,,,,,
GA008,UIN0066RI,,,,,
GA008,UIN0070RI,,,,,
GA008,UIN0072RI,,,,,
GA008,UIN0074RI,,,,,
GA008,UIN0075RI,,,,,
GA008,UIN0079RI,,,,,
GA008,UIN0080RI,,,,,
GA008,UIN0081RI,,,,,
GA008,UIN0082RI,,,,,
GA008,UIN0083RI,,,,,
GA008,UIN0084RI,,,,,
GA008,UIN0085RI,,,,,
GA008,UIN0086RI,,,,,
GA008,UIN0087RI,,,,,
GA008,UIN0088RI,,,,,
GA008,UIN0097RI,,,,,
GA008,UIN0099RI,,,,,
GA008,UIN0100RI,,,,,
GA008,UIN0101RI,,,,,
GA008,UIN0120RI,,,,,
GA008,UIN0123RI,,,,,
GA008,UIN0124RI,,,,,
GA008,UIN0128RI,,,,,
GA008,UIN0129RI,,,,,
GA008,UIN0130RI,,,,,
GA008,UKY0001RC,,,,,
GA008,UKY0003RC,,,,,
GA008,UKY0005RC,,,,,
GA008,UKY0005RI,,,,,
GA008,UKY0006RI,,,,,
GA008,UKY0009RI,,,,,
GA008,UKY0010RI,,,,,
GA008,UKY0011RC,,,,,
GA008,UKY0011RI,,,,,
GA008,UKY0012RC,,,,,
GA008,UKY0012RI,Detachment,,,1,
GA008,UKY0013RI,,,,,
GA008,UKY0016RI,,,,,
GA008,UKY0017RI,,,,,
GA008,UKY0021RI,,,,,
GA008,UKY0023RI,,,,,
GA008,UKY0024RI,,,,,
GA008,UKY0028RI,,,,,
GA008,UMA0002RI,,,,,
GA008,UMA0033RI,,,,,
GA008,UMD0003RI,Detachment,,,1,
GA008,UMI0001RAL,"Batteries ""B,"" ""C,"" ""F"" and ""I"" ",,4,,
GA008,UMI0002RC,,,,,
GA008,UMI0004RC,,,,,
GA008,UMI0009RI,,,,,
GA008,UMI0015RI,,,,,
GA008,UMI0019RI,,,,,
GA008,UMI0023RI,,,,,
GA008,UMI0025RI,,,,,
GA008,UMN0002RI,,,,,
GA008,UMO0001RAL,"Batteries ""H"" and ""I""",,1,,
GA008,UMO0002RAL,"Battery ""F""",,1,,
GA008,UMO0002RI01,,,,,
GA008,UMO0003RI01,,,,,
GA008,UMO0006RI,,,,,
GA008,UMO0008RI,,,,,
GA008,UMO0012RI,,,,,
GA008,UMO0015RI,,,,,
GA008,UMO0017RI,,,,,
GA008,UMO0018RI,,,,,
GA008,UMO0027RI,,,,,
GA008,UMO0029RI,,,,,
GA008,UMO0031RI,,,,,
GA008,UMO0032RI01,,,,,
GA008,UNJ0013RI,,,,,
GA008,UNJ0033RI,,,,,
GA008,UNJ0035RI,,,,,
GA008,UNY0001RAL,"Batteries ""I"" and ""M""",,2,,
GA008,UNY0013YAL,,,,,
GA008,UNY0045RI,,,,,
GA008,UNY0060RI,,,,,
GA008,UNY0078RI,,,,,
GA008,UNY0102RI,,,,,
GA008,UNY0107RI,,,,,
GA008,UNY0119RI,,,,,
GA008,UNY0123RI,,,,,
GA008,UNY0134RI,,,,,
GA008,UNY0136RI,,,,,
GA008,UNY0137RI,,,,,
GA008,UNY0141RI,,,,,
GA008,UNY0143RI,,,,,
GA008,UNY0149RI,,,,,
GA008,UNY0150RI,,,,,
GA008,UNY0154RI,,,,,
GA008,UOH0001RAL1,"Batteries ""A,"" ""C,"" ""D"" and ""I"" ",,4,,
GA008,UOH0001RI01,,,,,
GA008,UOH0002RI01,,,,,
GA008,UOH0004YAL,,,,,
GA008,UOH0005RC,,,,,
GA008,UOH0005RI01,,,,,
GA008,UOH0006YAL,,,,,
GA008,UOH0007RI01,,,,,
GA008,UOH0009RI01,,,,,
GA008,UOH0010RC,,,,,
GA008,UOH0010RI01,,,,,
GA008,UOH0011RI01,,,,,
GA008,UOH0013RI01,,,,,
GA008,UOH0014RI01,,,,,
GA008,UOH0014YAL,,,,,
GA008,UOH0015RI01,,,,,
GA008,UOH0017RI01,,,,,
GA008,UOH0019YAL,,,,,
GA008,UOH0021RI01,,,,,
GA008,UOH0026RI,,,,,
GA008,UOH0027RI,,,,,
GA008,UOH0029RI,,,,,
GA008,UOH0030RI,,,,,
GA008,UOH0031RI,,,,,
GA008,UOH0033RI,,,,,
GA008,UOH0035RI,,,,,
GA008,UOH0037RI,,,,,
GA008,UOH0038RI,,,,,
GA008,UOH0039RI,,,,,
GA008,UOH0040RI,,,,,
GA008,UOH0041RI,,,,,
GA008,UOH0043RI,,,,,
GA008,UOH0045RI,,,,,
GA008,UOH0046RI,,,,,
GA008,UOH0047RI,,,,,
GA008,UOH0049RI,,,,,
GA008,UOH0051RI,,,,,
GA008,UOH0053RI,,,,,
GA008,UOH0054RI,,,,,
GA008,UOH0055RI,,,,,
GA008,UOH0057RI,,,,,
GA008,UOH0061RI02,,,,,
GA008,UOH0063RI,,,,,
GA008,UOH0064RI,,,,,
GA008,UOH0065RI,,,,,
GA008,UOH0066RI,,,,,
GA008,UOH0069RI,,,,,
GA008,UOH0070RI,,,,,
GA008,UOH0073RI,,,,,
GA008,UOH0074RI,,,,,
GA008,UOH0076RI,,,,,
GA008,UOH0079RI,,,,,
GA008,UOH0081RI,,,,,
GA008,UOH0082RI,,,,,
GA008,UOH0089RI,,,,,
GA008,UOH0090RI,,,,,
GA008,UOH0092RI,,,,,
GA008,UOH0093RI,,,,,
GA008,UOH0094RI,,,,,
GA008,UOH0097RI,,,,,
GA008,UOH0098RI,,,,,
GA008,UOH0099RI,,,,,
GA008,UOH0100RI,,,,,
GA008,UOH0101RI,,,,,
GA008,UOH0103RI,,,,,
GA008,UOH0104RI,,,,,
GA008,UOH0105RI,,,,,
GA008,UOH0108RI,,,,,
GA008,UOH0111RI,,,,,
GA008,UOH0113RI,,,,,
GA008,UOH0118RI,,,,,
GA008,UOH0121RI,,,,,
GA008,UOH0124RI,,,,,
GA008,UOH0125RI,,,,,
GA008,UPA0007RC,,,,,
GA008,UPA000BYAL,,,,,
GA008,UPA000EYAL,,,,,
GA008,UPA0027RI,,,,,
GA008,UPA0028RI,,,,,
GA008,UPA0029RI,,,,,
GA008,UPA0046RI,,,,,
GA008,UPA0073RI,,,,,
GA008,UPA0077RI,,,,,
GA008,UPA0078RI,,,,,
GA008,UPA0079RI,,,,,
GA008,UPA0109RI,,,,,
GA008,UPA0111RI,,,,,
GA008,UPA0147RI,,,,,
GA008,UTN0001RC01,,,,,
GA008,UTN0001RI,,,,,
GA008,UTN0005RI,,,,,
GA008,UTN0006RI,,,,,
GA008,UTN0008RI,,,,,
GA008,UUR0002RA,"Battery ""F""",,1,,
GA008,UUR0004RC,,,,,
GA008,UUR0015RI,,,,,
GA008,UUR0016RI,,,,,
GA008,UUR0018RI,,,,,
GA008,UUR0019RI,,,,,
GA008,UWI0001RC,,,,,
GA008,UWI0001RI01,,,,,
GA008,UWI0003RI,,,,,
GA008,UWI0005YAL,,,,,
GA008,UWI0010RI,,,,,
GA008,UWI0010YAL,,,,,
GA008,UWI0015RI,,,,,
GA008,UWI0021RI,,,,,
GA008,UWI0022RI,,,,,
GA008,UWI0024RI,,,,,
GA008,UWI0025RI,,,,,
GA008,UWI0026RI,,,,,
GA009,UIL0001RAL,,,,,
GA009,UIL0022RI,,,,,
GA009 ,UIL0027RI,,,,,
GA009,UIL0035RI,,,,,
GA009,UIL0036RI,,,,,
GA009,UIL0042RI,,,,,
GA009,UIL0044RI,,,,,
GA009,UIL0051RI,,,,,
GA009,UIL0073RI,,,,,
GA009,UIL0074RI,,,,,
GA009,UIL0079RI,,,,,
GA009,UIL0088RI,,,,,
GA009,UIL0089RI,,,,,
GA009,UIL0100RI,,,,,
GA009,UILBRIDYAL,,,,,
GA009,UIN0006RI01,,,,,
GA009,UIN0032RI,,,,,
GA009,UIN0040RI,,,,,
GA009,UIN0057RI,,,,,
GA009,UIN0079RI,,,,,
GA009,UIN0086RI,,,,,
GA009,UKY0005RC,,,,,
GA009,UKY0005RI,,,,,
GA009,UKY0006RI,,,,,
GA009,UKY0009RI,,,,,
GA009,UKY0017RI,,,,,
GA009,UKY0023RI,,,,,
GA009,UKY0028RI,,,,,
GA009,UMO0015RI,,,,,
GA009,UOH0001RAL1,,,,,
GA009,UOH0001RI01,,,,,
GA009,UOH0006YAL,,,,,
GA009,UOH0012RI01,,,,,
GA009,UOH0015RI01,,,,,
GA009,UOH0026RI,,,,,
GA009,UOH0041RI,,,,,
GA009,UOH0049RI,,,,,
GA009,UOH0059RI,,,,,
GA009,UOH0064RI,,,,,
GA009,UOH0065RI,,,,,
GA009,UOH0093RI,,,,,
GA009,UOH0097RI,,,,,
GA009,UOH0124RI,,,,,
GA009,UOH0125RI,,,,,
GA009,UWI0024RI,,,,,
GA010,UCT0005RI,,,,,
GA010,UCT0020RI,,,,,
GA010,UIL0102RI,,,,,
GA010,UIL0105RI,,,,,
GA010,UIL0129RI,,,,,
GA010,UIN0027RI,,,,,
GA010,UIN0033RI,,,,,
GA010,UIN0070RI,,,,,
GA010,UIN0085RI,,,,,
GA010,UMA0002RI,,,,,
