person,surname,battle
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Battle_of_Oak_Grove
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Battle_of_Antietam
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Battle_of_Unison
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Seven_Days_Battles
http://dbpedia.org/resource/Thomas_W._Sherman,Sherman,http://dbpedia.org/resource/Battle_of_Port_Royal
http://dbpedia.org/resource/Leonidas_Polk,Polk,http://dbpedia.org/resource/Battle_of_Meridian
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Skirmish_at_Alabama_Bayou
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Battle_of_Irish_Bend
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Battle_of_Mansura
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/First_Battle_of_Winchester
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Battle_of_Cedar_Mountain
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Battle_of_Mustang_Island
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Battle_of_Fort_Bisland
http://dbpedia.org/resource/Alfred_H._Colquitt,Colquitt,http://dbpedia.org/resource/Wilmington_Campaign
http://dbpedia.org/resource/Alfred_Sully,Sully,http://dbpedia.org/resource/Battle_of_Killdeer_Mountain
http://dbpedia.org/resource/Alfred_Sully,Sully,http://dbpedia.org/resource/Battle_of_Whitestone_Hill
http://dbpedia.org/resource/Fitzhugh_Lee,Lee,http://dbpedia.org/resource/Battle_of_Namozine_Church
http://dbpedia.org/resource/Fitzhugh_Lee,Lee,http://dbpedia.org/resource/Battle_of_Wilson's_Wharf
http://dbpedia.org/resource/Fitzhugh_Lee,Lee,http://dbpedia.org/resource/Battle_of_Yellow_Tavern
http://dbpedia.org/resource/Fitzhugh_Lee,Lee,http://dbpedia.org/resource/Battle_of_Kelly's_Ford
http://dbpedia.org/resource/Fitzhugh_Lee,Lee,http://dbpedia.org/resource/Battle_of_Amelia_Springs
http://dbpedia.org/resource/Fitzhugh_Lee,Lee,http://dbpedia.org/resource/First_Battle_of_Ream's_Station
http://dbpedia.org/resource/Fitzhugh_Lee,Lee,http://dbpedia.org/resource/Battle_of_Trevilian_Station
http://dbpedia.org/resource/Fitzhugh_Lee,Lee,http://dbpedia.org/resource/Battle_of_Meadow_Bridge
http://dbpedia.org/resource/John_Davidson_(general),Davidson,http://dbpedia.org/resource/Battle_of_Bayou_Meto
http://dbpedia.org/resource/John_Hunt_Morgan,Morgan,http://dbpedia.org/resource/Battle_of_Buffington_Island
http://dbpedia.org/resource/John_Hunt_Morgan,Morgan,http://dbpedia.org/resource/Battle_of_Hartsville
http://dbpedia.org/resource/John_Hunt_Morgan,Morgan,http://dbpedia.org/resource/Battle_of_Vaught's_Hill
http://dbpedia.org/resource/John_Hunt_Morgan,Morgan,http://dbpedia.org/resource/Battle_of_Salineville
http://dbpedia.org/resource/John_Hunt_Morgan,Morgan,http://dbpedia.org/resource/Battle_of_Lebanon_(1862)
http://dbpedia.org/resource/John_Hunt_Morgan,Morgan,http://dbpedia.org/resource/Battle_of_Lebanon
http://dbpedia.org/resource/John_Hunt_Morgan,Morgan,http://dbpedia.org/resource/Battle_of_Corydon
http://dbpedia.org/resource/John_Hunt_Morgan,Morgan,http://dbpedia.org/resource/Morgan's_Raid
http://dbpedia.org/resource/Milledge_Luke_Bonham,Bonham,http://dbpedia.org/resource/Battle_of_Arlington_Mills
http://dbpedia.org/resource/Milledge_Luke_Bonham,Bonham,http://dbpedia.org/resource/Battle_of_Fairfax_Court_House_(June_1861)
http://dbpedia.org/resource/Peyton_H._Colquitt,Colquitt,http://dbpedia.org/resource/Battle_of_Sewell's_Point
http://dbpedia.org/resource/Ambrose_Burnside,Burnside,http://dbpedia.org/resource/Battle_of_Campbell's_Station
http://dbpedia.org/resource/Ambrose_Burnside,Burnside,http://dbpedia.org/resource/Battle_of_Roanoke_Island
http://dbpedia.org/resource/Ambrose_Burnside,Burnside,http://dbpedia.org/resource/Battle_of_Blue_Springs
http://dbpedia.org/resource/Ambrose_Burnside,Burnside,http://dbpedia.org/resource/Morgan's_Raid
http://dbpedia.org/resource/Ambrose_Burnside,Burnside,http://dbpedia.org/resource/Battle_of_the_Crater
http://dbpedia.org/resource/Charles_Henry_Tompkins,Tompkins,http://dbpedia.org/resource/Battle_of_Fairfax_Court_House_(June_1861)
http://dbpedia.org/resource/Edward_Johnson_(general),Johnson,http://dbpedia.org/resource/Battle_of_Camp_Allegheny
"http://dbpedia.org/resource/Francis_Preston_Blair,_Jr.",Blair,http://dbpedia.org/resource/Battle_of_Rivers'_Bridge
http://dbpedia.org/resource/James_B._McPherson,McPherson,http://dbpedia.org/resource/Battle_of_Raymond
http://dbpedia.org/resource/James_B._Ricketts,Ricketts,http://dbpedia.org/resource/Battle_of_Thoroughfare_Gap
http://dbpedia.org/resource/John_Gibbon,Gibbon,http://dbpedia.org/resource/Battle_of_Rice's_Station
http://dbpedia.org/resource/John_Schofield,Schofield,http://dbpedia.org/resource/Battle_of_Columbia
http://dbpedia.org/resource/John_Schofield,Schofield,http://dbpedia.org/resource/Battle_of_Utoy_Creek
http://dbpedia.org/resource/John_Schofield,Schofield,http://dbpedia.org/resource/Battle_of_Wilmington
http://dbpedia.org/resource/John_Schofield,Schofield,http://dbpedia.org/resource/Battle_of_Wyse_Fork
http://dbpedia.org/resource/John_Schofield,Schofield,http://dbpedia.org/resource/Battle_of_Spring_Hill
http://dbpedia.org/resource/John_Schofield,Schofield,http://dbpedia.org/resource/Wilmington_Campaign
http://dbpedia.org/resource/Samuel_D._Sturgis,Sturgis,http://dbpedia.org/resource/Battle_of_Dandridge
http://dbpedia.org/resource/Samuel_D._Sturgis,Sturgis,http://dbpedia.org/resource/Battle_of_Fair_Garden
http://dbpedia.org/resource/Samuel_D._Sturgis,Sturgis,http://dbpedia.org/resource/Battle_of_Mossy_Creek
http://dbpedia.org/resource/Samuel_D._Sturgis,Sturgis,http://dbpedia.org/resource/Battle_of_Brice's_Crossroads
http://dbpedia.org/resource/Thomas_T._Munford,Munford,http://dbpedia.org/resource/Battle_of_Cumberland_Church
http://dbpedia.org/resource/Thomas_T._Munford,Munford,http://dbpedia.org/resource/Battle_of_Aldie
http://dbpedia.org/resource/Thomas_T._Munford,Munford,http://dbpedia.org/resource/Battle_of_Mile_Hill
http://dbpedia.org/resource/William_Miller_(Confederate_Army_officer),Miller,http://dbpedia.org/resource/Battle_of_Natural_Bridge
http://dbpedia.org/resource/George_Henry_Thomas,Thomas,http://dbpedia.org/resource/Battle_of_Mill_Springs
http://dbpedia.org/resource/George_Henry_Thomas,Thomas,http://dbpedia.org/resource/Battle_of_Jonesborough
http://dbpedia.org/resource/George_Henry_Thomas,Thomas,http://dbpedia.org/resource/First_Battle_of_Dalton
http://dbpedia.org/resource/John_A._Logan,Logan,http://dbpedia.org/resource/Battle_of_Rivers'_Bridge
http://dbpedia.org/resource/Joseph_Hooker,Hooker,http://dbpedia.org/resource/Battle_of_Wauhatchie
http://dbpedia.org/resource/Joseph_Hooker,Hooker,http://dbpedia.org/resource/Battle_of_Ringgold_Gap
http://dbpedia.org/resource/Joseph_Hooker,Hooker,http://dbpedia.org/resource/Manassas_Station_Operations_(Stonewall_Jackson)
http://dbpedia.org/resource/Joseph_Hooker,Hooker,http://dbpedia.org/resource/Battle_of_Chancellorsville
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,http://dbpedia.org/resource/Sherman's_March_to_the_Sea
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,http://dbpedia.org/resource/Battle_of_Brown's_Mill
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,http://dbpedia.org/resource/Battle_of_Dover_(1863)
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,http://dbpedia.org/resource/Battle_of_Noonday_Creek
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,http://dbpedia.org/resource/Wheeler's_October_1863_Raid
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,http://dbpedia.org/resource/Battle_of_Buck_Head_Creek
http://dbpedia.org/resource/Robert_S._Garnett,Garnett,http://dbpedia.org/resource/Battle_of_Rich_Mountain
http://dbpedia.org/resource/Gustavus_Woodson_Smith,Smith,http://dbpedia.org/resource/Battle_of_Eltham's_Landing
http://dbpedia.org/resource/Gustavus_Woodson_Smith,Smith,http://dbpedia.org/resource/Battle_of_Seven_Pines
http://dbpedia.org/resource/Gustavus_Woodson_Smith,Smith,http://dbpedia.org/resource/Battle_of_Honey_Hill
http://dbpedia.org/resource/James_Henry_Lane_(Union_general),Lane,http://dbpedia.org/resource/Battle_of_Dry_Wood_Creek
http://dbpedia.org/resource/James_Henry_Lane_(Union_general),Lane,http://dbpedia.org/resource/Sacking_of_Osceola
http://dbpedia.org/resource/John_Sedgwick,Sedgwick,http://dbpedia.org/resource/Battle_of_Franklin's_Crossing
http://dbpedia.org/resource/John_Sedgwick,Sedgwick,http://dbpedia.org/resource/Battle_of_Salem_Church
http://dbpedia.org/resource/William_C._Oates,Oates,http://dbpedia.org/resource/Battle_of_Brown's_Ferry
http://dbpedia.org/resource/Strong_Vincent,Vincent,http://dbpedia.org/resource/Battle_of_Upperville
http://dbpedia.org/resource/Douglas_H._Cooper,Cooper,http://dbpedia.org/resource/Battle_of_Old_Fort_Wayne
http://dbpedia.org/resource/Douglas_H._Cooper,Cooper,http://dbpedia.org/resource/Battle_of_Chustenahlah
http://dbpedia.org/resource/Douglas_H._Cooper,Cooper,http://dbpedia.org/resource/Battle_of_Chusto-Talasah
http://dbpedia.org/resource/Douglas_H._Cooper,Cooper,http://dbpedia.org/resource/Battle_of_Round_Mountain
http://dbpedia.org/resource/Douglas_H._Cooper,Cooper,http://dbpedia.org/resource/First_Battle_of_Newtonia
http://dbpedia.org/resource/Martin_E._Green,Green,http://dbpedia.org/resource/Battle_of_Athens_(1861)
http://dbpedia.org/resource/Ormsby_M._Mitchel,Mitchel,http://dbpedia.org/resource/Skirmish_at_Paint_Rock_Bridge
http://dbpedia.org/resource/Ormsby_M._Mitchel,Mitchel,http://dbpedia.org/resource/Siege_of_Bridgeport
http://dbpedia.org/resource/John_Jackson_Dickison,Dickison,http://dbpedia.org/resource/Battle_of_Gainesville
http://dbpedia.org/resource/Gideon_W._Thompson,Thompson,http://dbpedia.org/resource/First_Battle_of_Independence
http://dbpedia.org/resource/David_Dixon_Porter,Porter,http://dbpedia.org/resource/Battle_of_Wilmington
http://dbpedia.org/resource/David_Dixon_Porter,Porter,http://dbpedia.org/resource/Battle_of_Grand_Gulf
http://dbpedia.org/resource/David_Dixon_Porter,Porter,http://dbpedia.org/resource/Wilmington_Campaign
http://dbpedia.org/resource/David_Dixon_Porter,Porter,http://dbpedia.org/resource/Second_Battle_of_Fort_Fisher
http://dbpedia.org/resource/David_Dixon_Porter,Porter,http://dbpedia.org/resource/First_Battle_of_Fort_Fisher
http://dbpedia.org/resource/Maxcy_Gregg,Gregg,"http://dbpedia.org/resource/Battle_of_Vienna,_Virginia"
http://dbpedia.org/resource/William_H.C._Whiting,Whiting,http://dbpedia.org/resource/Battle_of_Eltham's_Landing
http://dbpedia.org/resource/William_H.C._Whiting,Whiting,http://dbpedia.org/resource/Wilmington_Campaign
http://dbpedia.org/resource/William_H.C._Whiting,Whiting,http://dbpedia.org/resource/Second_Battle_of_Fort_Fisher
http://dbpedia.org/resource/George_Henry_Gordon,Gordon,http://dbpedia.org/resource/Siege_of_Fort_Gaines
http://dbpedia.org/resource/Ebenezer_Dumont,Dumont,http://dbpedia.org/resource/Battle_of_Lebanon_(1862)
http://dbpedia.org/resource/Lovell_Rousseau,Rousseau,http://dbpedia.org/resource/Third_Battle_of_Murfreesboro
http://dbpedia.org/resource/Jacob_Dolson_Cox,Cox,http://dbpedia.org/resource/Battle_of_Wyse_Fork
http://dbpedia.org/resource/Jacob_Dolson_Cox,Cox,http://dbpedia.org/resource/Battle_of_Princeton_Court_House
http://dbpedia.org/resource/Jacob_Dolson_Cox,Cox,http://dbpedia.org/resource/Battle_of_Scary_Creek
http://dbpedia.org/resource/James_H._Wilson,Wilson,http://dbpedia.org/resource/Battle_of_Selma
http://dbpedia.org/resource/James_H._Wilson,Wilson,http://dbpedia.org/resource/Battle_of_Sappony_Church
http://dbpedia.org/resource/James_H._Wilson,Wilson,http://dbpedia.org/resource/Battle_of_Staunton_River_Bridge
http://dbpedia.org/resource/James_H._Wilson,Wilson,http://dbpedia.org/resource/Battle_of_Anthony's_Hill
http://dbpedia.org/resource/James_H._Wilson,Wilson,http://dbpedia.org/resource/First_Battle_of_Ream's_Station
http://dbpedia.org/resource/James_H._Wilson,Wilson,http://dbpedia.org/resource/Wilson–Kautz_Raid
http://dbpedia.org/resource/Raphael_Semmes,Semmes,http://dbpedia.org/resource/Battle_of_Cherbourg_(1864)
http://dbpedia.org/resource/Raphael_Semmes,Semmes,http://dbpedia.org/resource/Action_off_Galveston_Light
http://dbpedia.org/resource/Frederick_Steele,Steele,http://dbpedia.org/resource/Battle_of_Elkin's_Ferry
http://dbpedia.org/resource/Frederick_Steele,Steele,http://dbpedia.org/resource/Battle_of_Jenkins'_Ferry
http://dbpedia.org/resource/Frederick_Steele,Steele,http://dbpedia.org/resource/Battle_of_Prairie_D'Ane
http://dbpedia.org/resource/Frederick_Steele,Steele,http://dbpedia.org/resource/Battle_of_Whitney's_Lane
http://dbpedia.org/resource/Stephen_D._Lee,Lee,"http://dbpedia.org/resource/Skirmish_at_Aberdeen,_Mississippi"
http://dbpedia.org/resource/Stephen_D._Lee,Lee,http://dbpedia.org/resource/Battle_of_Ezra_Church
http://dbpedia.org/resource/Stephen_D._Lee,Lee,http://dbpedia.org/resource/Battle_of_Utoy_Creek
http://dbpedia.org/resource/Stephen_D._Lee,Lee,http://dbpedia.org/resource/Battle_of_Chickasaw_Bayou
http://dbpedia.org/resource/Stephen_D._Lee,Lee,http://dbpedia.org/resource/Battle_of_Tupelo
http://dbpedia.org/resource/Stand_Watie,Watie,http://dbpedia.org/resource/Battle_of_Chustenahlah
http://dbpedia.org/resource/William_Henry_Powell_(Medal_of_Honor),Powell,http://dbpedia.org/resource/Sinking_Creek_Raid
http://dbpedia.org/resource/Thomas_Turpin_Crittenden,Crittenden,http://dbpedia.org/resource/First_Battle_of_Murfreesboro
http://dbpedia.org/resource/Kenner_Garrard,Garrard,http://dbpedia.org/resource/Battle_of_Noonday_Creek
http://dbpedia.org/resource/August_Willich,Willich,http://dbpedia.org/resource/Battle_of_Rowlett's_Station
http://dbpedia.org/resource/James_G._Blunt,Blunt,http://dbpedia.org/resource/Battle_of_Old_Fort_Wayne
http://dbpedia.org/resource/James_G._Blunt,Blunt,http://dbpedia.org/resource/Battle_of_Byram's_Ford
http://dbpedia.org/resource/James_G._Blunt,Blunt,http://dbpedia.org/resource/Battle_of_Little_Blue_River
http://dbpedia.org/resource/James_G._Blunt,Blunt,http://dbpedia.org/resource/Second_Battle_of_Lexington
http://dbpedia.org/resource/James_G._Blunt,Blunt,http://dbpedia.org/resource/Second_Battle_of_Newtonia
http://dbpedia.org/resource/James_G._Blunt,Blunt,http://dbpedia.org/resource/Battle_of_Devil's_Backbone
http://dbpedia.org/resource/William_Stephen_Walker,Walker,http://dbpedia.org/resource/Battle_of_Pocotaligo
http://dbpedia.org/resource/Cuvier_Grover,Grover,http://dbpedia.org/resource/Battle_of_Irish_Bend
http://dbpedia.org/resource/Oscar_Hugh_La_Grange,La Grange,http://dbpedia.org/resource/Battle_of_West_Point
http://dbpedia.org/resource/Henry_R._Jackson,Jackson,http://dbpedia.org/resource/Battle_of_Greenbrier_River
http://dbpedia.org/resource/Alfred_E._Jackson,Jackson,http://dbpedia.org/resource/First_Battle_of_Saltville
http://dbpedia.org/resource/John_M._Corse,Corse,http://dbpedia.org/resource/Battle_of_Allatoona
http://dbpedia.org/resource/Charles_H._Olmstead,Olmstead,http://dbpedia.org/resource/Siege_of_Fort_Pulaski
http://dbpedia.org/resource/Colton_Greene,Greene,http://dbpedia.org/resource/Battle_of_Clark's_Mill
http://dbpedia.org/resource/Colton_Greene,Greene,http://dbpedia.org/resource/Battle_of_Old_River_Lake
http://dbpedia.org/resource/William_Henry_Parsons_(colonel),Parsons,http://dbpedia.org/resource/Battle_of_Goodrich's_Landing
http://dbpedia.org/resource/David_Farragut,Farragut,http://dbpedia.org/resource/Capture_of_New_Orleans
http://dbpedia.org/resource/David_Farragut,Farragut,http://dbpedia.org/resource/Battle_of_Forts_Jackson_and_St._Philip
http://dbpedia.org/resource/George_Armstrong_Custer,Custer,http://dbpedia.org/resource/Battle_of_Namozine_Church
http://dbpedia.org/resource/George_Armstrong_Custer,Custer,"http://dbpedia.org/resource/Battle_of_Waynesboro,_Virginia"
http://dbpedia.org/resource/John_A._Dahlgren,Dahlgren,http://dbpedia.org/resource/First_Battle_of_Fort_Wagner
http://dbpedia.org/resource/John_A._Dahlgren,Dahlgren,http://dbpedia.org/resource/Second_Battle_of_Fort_Wagner
http://dbpedia.org/resource/John_A._Dahlgren,Dahlgren,http://dbpedia.org/resource/Second_Battle_of_Charleston_Harbor
http://dbpedia.org/resource/John_A._Dahlgren,Dahlgren,http://dbpedia.org/resource/Battle_of_Tulifinny
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/First_Battle_of_Fort_Wagner
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/First_Battle_of_Petersburg
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Second_Battle_of_Fort_Wagner
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Second_Battle_of_Petersburg
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Battle_of_Blackburn's_Ford
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Battle_of_Chester_Station
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Battle_of_Proctor's_Creek
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Battle_of_Swift_Creek
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Battle_of_Ware_Bottom_Church
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Second_Battle_of_Fort_Sumter
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Battle_of_Booneville
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/First_Battle_of_Bull_Run
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/First_Battle_of_Charleston_Harbor
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Second_Battle_of_Charleston_Harbor
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,"http://dbpedia.org/resource/Battle_of_Vienna,_Virginia"
http://dbpedia.org/resource/William_Lewis_Cabell,Cabell,http://dbpedia.org/resource/Battle_of_Devil's_Backbone
http://dbpedia.org/resource/William_Lewis_Cabell,Cabell,http://dbpedia.org/resource/Action_at_Fayetteville
http://dbpedia.org/resource/Cadwallader_C._Washburn,Washburn,http://dbpedia.org/resource/Second_Battle_of_Memphis
http://dbpedia.org/resource/Cadwallader_C._Washburn,Washburn,http://dbpedia.org/resource/Battle_of_Fort_Esperanza
http://dbpedia.org/resource/George_Henry_Preble,Preble,http://dbpedia.org/resource/Battle_of_Tulifinny
http://dbpedia.org/resource/George_Henry_Preble,Preble,http://dbpedia.org/resource/Battle_of_Honey_Hill
http://dbpedia.org/resource/John_C._Vaughn,Vaughn,http://dbpedia.org/resource/Battle_of_Big_Black_River_Bridge
http://dbpedia.org/resource/Nathaniel_Lyon,Lyon,http://dbpedia.org/resource/Battle_of_Boonville
http://dbpedia.org/resource/Patrick_Cleburne,Cleburne,http://dbpedia.org/resource/Battle_of_Ringgold_Gap
http://dbpedia.org/resource/Robert_H._Milroy,Milroy,http://dbpedia.org/resource/Third_Battle_of_Murfreesboro
http://dbpedia.org/resource/Robert_H._Milroy,Milroy,http://dbpedia.org/resource/Battle_of_Camp_Allegheny
http://dbpedia.org/resource/Robert_H._Milroy,Milroy,http://dbpedia.org/resource/Battle_of_McDowell
http://dbpedia.org/resource/Robert_H._Milroy,Milroy,http://dbpedia.org/resource/Second_Battle_of_Winchester
http://dbpedia.org/resource/Robert_Hoke,Hoke,http://dbpedia.org/resource/Battle_of_Plymouth_(1864)
http://dbpedia.org/resource/Robert_Hoke,Hoke,http://dbpedia.org/resource/Second_Battle_of_Fort_Fisher
http://dbpedia.org/resource/Robert_Hoke,Hoke,http://dbpedia.org/resource/First_Battle_of_Fort_Fisher
http://dbpedia.org/resource/Thomas_Green_(general),Green,http://dbpedia.org/resource/Battle_of_Valverde
http://dbpedia.org/resource/Thomas_Green_(general),Green,http://dbpedia.org/resource/Battle_of_Peralta
http://dbpedia.org/resource/Thomas_Green_(general),Green,http://dbpedia.org/resource/Battle_of_Bayou_Bourbeux
http://dbpedia.org/resource/Thomas_Green_(general),Green,http://dbpedia.org/resource/New_Mexico_Campaign
http://dbpedia.org/resource/Albert_Rust,Rust,http://dbpedia.org/resource/Battle_of_Cheat_Mountain
http://dbpedia.org/resource/William_T._Wofford,Wofford,http://dbpedia.org/resource/Battle_of_Guard_Hill
http://dbpedia.org/resource/Christopher_C._Augur,Augur,http://dbpedia.org/resource/Battle_of_Plains_Store
http://dbpedia.org/resource/John_B._Magruder,Magruder,http://dbpedia.org/resource/Battle_of_Galveston
http://dbpedia.org/resource/John_B._Magruder,Magruder,http://dbpedia.org/resource/Battle_of_Big_Bethel
http://dbpedia.org/resource/John_B._Magruder,Magruder,http://dbpedia.org/resource/Battle_of_Savage's_Station
http://dbpedia.org/resource/Alfred_Terry,Terry,http://dbpedia.org/resource/Battle_of_Darbytown_Road
http://dbpedia.org/resource/Alfred_Terry,Terry,http://dbpedia.org/resource/Wilmington_Campaign
http://dbpedia.org/resource/Alfred_Terry,Terry,http://dbpedia.org/resource/Second_Battle_of_Fort_Fisher
http://dbpedia.org/resource/August_Kautz,Kautz,http://dbpedia.org/resource/First_Battle_of_Petersburg
http://dbpedia.org/resource/August_Kautz,Kautz,http://dbpedia.org/resource/Battle_of_Sappony_Church
http://dbpedia.org/resource/August_Kautz,Kautz,http://dbpedia.org/resource/Battle_of_Staunton_River_Bridge
http://dbpedia.org/resource/August_Kautz,Kautz,http://dbpedia.org/resource/First_Battle_of_Ream's_Station
http://dbpedia.org/resource/August_Kautz,Kautz,http://dbpedia.org/resource/Battle_of_Darbytown_and_New_Market_Roads
http://dbpedia.org/resource/August_Kautz,Kautz,http://dbpedia.org/resource/Wilson–Kautz_Raid
http://dbpedia.org/resource/Howell_Cobb,Cobb,http://dbpedia.org/resource/Battle_of_Crampton's_Gap
http://dbpedia.org/resource/Alfred_Pleasonton,Pleasonton,http://dbpedia.org/resource/Battle_of_Brandy_Station
http://dbpedia.org/resource/Alfred_Pleasonton,Pleasonton,http://dbpedia.org/resource/Battle_of_Culpeper_Court_House
http://dbpedia.org/resource/Alfred_Pleasonton,Pleasonton,http://dbpedia.org/resource/Battle_of_Byram's_Ford
http://dbpedia.org/resource/Alfred_Pleasonton,Pleasonton,http://dbpedia.org/resource/Second_Battle_of_Independence
http://dbpedia.org/resource/Alfred_Pleasonton,Pleasonton,http://dbpedia.org/resource/Battle_of_Boonsboro
http://dbpedia.org/resource/Alfred_Pleasonton,Pleasonton,http://dbpedia.org/resource/Battle_of_Upperville
http://dbpedia.org/resource/Henry_Hopkins_Sibley,Sibley,http://dbpedia.org/resource/Battle_of_Valverde
http://dbpedia.org/resource/Henry_Hopkins_Sibley,Sibley,http://dbpedia.org/resource/New_Mexico_Campaign
http://dbpedia.org/resource/Henry_Hopkins_Sibley,Sibley,http://dbpedia.org/resource/Battle_of_Albuquerque
http://dbpedia.org/resource/John_McNeil,McNeil,http://dbpedia.org/resource/Battle_of_Cape_Girardeau
http://dbpedia.org/resource/John_McNeil,McNeil,http://dbpedia.org/resource/Battle_of_Marmiton_River
http://dbpedia.org/resource/John_Parke,Parke,http://dbpedia.org/resource/Battle_of_Bean's_Station
http://dbpedia.org/resource/Joseph_A._Mower,Mower,http://dbpedia.org/resource/Skirmish_at_Abbeville
http://dbpedia.org/resource/Joseph_A._Mower,Mower,http://dbpedia.org/resource/Battle_of_Old_River_Lake
http://dbpedia.org/resource/Peter_Joseph_Osterhaus,Osterhaus,http://dbpedia.org/resource/Battle_of_Whitney's_Lane
http://dbpedia.org/resource/Robert_H._Wyman,Wyman,http://dbpedia.org/resource/Battle_of_Cockpit_Point
http://dbpedia.org/resource/Thomas_L._Rosser,Rosser,http://dbpedia.org/resource/Battle_of_Cumberland_Church
http://dbpedia.org/resource/Thomas_L._Rosser,Rosser,http://dbpedia.org/resource/Battle_of_High_Bridge
http://dbpedia.org/resource/Thomas_L._Rosser,Rosser,http://dbpedia.org/resource/Battle_of_Amelia_Springs
http://dbpedia.org/resource/Thomas_L._Rosser,Rosser,http://dbpedia.org/resource/Battle_of_Tom's_Brook
http://dbpedia.org/resource/Cadmus_M._Wilcox,Wilcox,http://dbpedia.org/resource/Battle_of_Sutherland's_Station
http://dbpedia.org/resource/William_N._Pendleton,Pendleton,http://dbpedia.org/resource/Battle_of_Shepherdstown
http://dbpedia.org/resource/William_Johnston_Almon,Almon,http://dbpedia.org/resource/Chesapeake_Affair
http://dbpedia.org/resource/Thomas_Devin,Devin,http://dbpedia.org/resource/Battle_of_Guard_Hill
http://dbpedia.org/resource/Henry_Washington_Benham,Benham,http://dbpedia.org/resource/Battle_of_Secessionville
http://dbpedia.org/resource/Samuel_Gibbs_French,French,http://dbpedia.org/resource/Battle_of_Allatoona
http://dbpedia.org/resource/Samuel_Gibbs_French,French,http://dbpedia.org/resource/Battle_of_Cockpit_Point
http://dbpedia.org/resource/John_T._Coffee,Coffee,http://dbpedia.org/resource/Battle_of_Fort_Gibson
http://dbpedia.org/resource/Joseph_J._Reynolds,Reynolds,http://dbpedia.org/resource/Battle_of_Cheat_Mountain
http://dbpedia.org/resource/Joseph_J._Reynolds,Reynolds,http://dbpedia.org/resource/Battle_of_Greenbrier_River
http://dbpedia.org/resource/David_Rice_Atchison,Atchison,http://dbpedia.org/resource/Battle_of_Liberty
http://dbpedia.org/resource/Jefferson_Davis,Davis,http://dbpedia.org/resource/Union_blockade
http://dbpedia.org/resource/Lew_Wallace,Wallace,http://dbpedia.org/resource/Skirmish_at_Adamsville
http://dbpedia.org/resource/Lew_Wallace,Wallace,http://dbpedia.org/resource/Battle_of_Monocacy
http://dbpedia.org/resource/Lew_Wallace,Wallace,http://dbpedia.org/resource/Defense_of_Cincinnati
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Battle_of_Bean's_Station
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Battle_of_Campbell's_Station
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Battle_of_Dandridge
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Battle_of_Blackburn's_Ford
